Kidney Centers,"","","","","","","","","","","","","","",Kidney Center Geocode,"","","","","","","","","","","","","","","",Kidney Center Location,"","",Nearest Restaurant,"","","","","","","",""
MongoDB ID,# of Dialysis Stations,Address,Certification or Recertification Date,Chain Organization,City,County,Facility Name,Network,Offers In-Center Hemodialysis,Profit or Non-Profit,Provider Number,State,Zip,"",Address,City,State,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,County,Country,Source,"",Type,Coordinates,"",Distance (Miles),RVP,AD,Restaurant #,Name,Address,City,State,Zip
5f8f6edcf5819bfd981a49fc,16,6917 N MAY AVE,5/9/19,,OKLAHOMA CITY,OKLAHOMA,DAVITA LAKE HEFNER DIALYSIS,13,TRUE,Profit,372611,OK,73116,"",6917 N MAY AVE,Oklahoma City,OK,73116,35.541505,-97.566201,1,rooftop,6917,N May Ave,false,false,Oklahoma County,US,Oklahoma,"",Point,"[-97.566201, 35.541505]","",1.055352016370012,"","",151,Oklahoma City,3500 NW Expressway,Oklahoma City,OK,73112
5f8f6edcf5819bfd981a49fd,12,9913 E RENO AVE,2/18/13,,OKLAHOMA CITY,OKLAHOMA,DAVITA ROSE ROCK DIALYSIS,13,TRUE,Profit,372586,OK,73130,"",9913 E RENO AVE,Oklahoma City,OK,73130,35.46441,-97.353991,1,rooftop,9913,E Reno Ave,false,false,Oklahoma County,US,City of Midwest City,"",Point,"[-97.353991, 35.46441]","",3.7006451391075807,"","",242,Midwest City,433 Planet Ct,Midwest City,OK,73110
5f8f6edcf5819bfd981a4a03,16,319 SW 59TH STREET,8/13/92,,OKLAHOMA CITY,OKLAHOMA,DAVITA OKLAHOMA CITY SOUTH DIALYSIS,13,TRUE,Profit,372518,OK,73109,"",319 SW 59TH STREET,Oklahoma City,OK,73109,35.406737,-97.519536,1,rooftop,319,SW 59th St,false,false,Oklahoma County,US,Oklahoma,"",Point,"[-97.519536, 35.406737]","",0.32511304182614403,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6edcf5819bfd981a4a05,12,1345 N LANSING AVE,4/20/05,,TULSA,TULSA,DAVITA GREENWOOD DIALYSIS CENTER,13,TRUE,Profit,372569,OK,74106,"",1345 N LANSING AVE,Tulsa,OK,74106,36.174709,-95.980034,1,rooftop,1345,N Lansing Ave E,false,false,Tulsa County,US,Tulsa,"",Point,"[-95.980034, 36.174709]","",6.089387002796017,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a08,12,1818 W LINDSEY BLDG B STE104,2/23/94,,NORMAN,CLEVELAND,DAVITA NORMAN DIALYSIS CENTER,13,TRUE,Profit,372527,OK,73069,"",1818 W LINDSEY BLDG B STE104,Norman,OK,73072,35.202617,-97.469498,0.9,rooftop,1818,W Lindsey,Bldg,B,Cleveland County,US,Oklahoma and Logan Counties - Association of Central Oklahoma Governments,"",Point,"[-97.469498, 35.202617]","",14.2332829273078,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6edcf5819bfd981a4a09,20,1561 N PORTER AVE,1/6/03,,NORMAN,CLEVELAND,DAVITA SOONER DIALYSIS,13,TRUE,Profit,372562,OK,73071,"",1561 N PORTER AVE,Norman,OK,73071,35.237013,-97.440512,1,rooftop,1561,N Porter Ave,false,false,Cleveland County,US,Oklahoma and Logan Counties - Association of Central Oklahoma Governments,"",Point,"[-97.440512, 35.237013]","",12.442089962436645,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6edcf5819bfd981a4a0c,16,1710 N 9TH ST,9/23/91,,BROKEN ARROW,TULSA,DAVITA BROKEN ARROW DIALYSIS CENTER,13,TRUE,Profit,372516,OK,74012,"",1710 N 9TH ST,Broken Arrow,OK,74012,36.069637,-95.780846,0.78,nearest_rooftop_match,1730,N 9th St E,false,false,Tulsa County,US,Tulsa,"",Point,"[-95.780846, 36.069637]","",5.504077397289825,"","",22,Woodland Hills,8702 E. 71st Street South,Tulsa,OK,74133
5f8f6edcf5819bfd981a4a10,15,10205 N 110TH E AVE,2/20/13,,OWASSO,TULSA,FMCNA - BAILEY DIALYSIS CENTER,13,TRUE,Profit,372587,OK,74055,"",10205 N 110TH E AVE,Owasso,OK,74055,36.302449,-95.851584,1,rooftop,10205,N 110th Ave E,false,false,Tulsa County,US,Tulsa,"",Point,"[-95.851584, 36.302449]","",14.193298713753405,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a13,12,620 S. SANTA FE AVE,8/22/16,,MOORE,CLEVELAND,DAVITA MOORE DIALYSIS,13,TRUE,Profit,372603,OK,73160,"",620 S. SANTA FE AVE,Moore,OK,73160,35.33277,-97.511937,1,range_interpolation,620,S Santa Fe Ave,false,false,Cleveland County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.511937, 35.33277]","",4.942119116319683,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6edcf5819bfd981a4a14,17,810 NW 10TH  STE B,12/1/95,,OKLAHOMA CITY,OKLAHOMA,FMCNA - SE OKLAHOMA,13,TRUE,Profit,372532,OK,73106,"",810 NW 10TH  STE B,Oklahoma City,OK,73106,35.478506,-97.526332,1,rooftop,810,NW 10th St,false,false,Oklahoma County,US,Oklahoma,"",Point,"[-97.526332, 35.478506]","",4.288377412585578,"","",153,Meridian,120 S. Meridian,Oklahoma City,OK,73107
5f8f6edcf5819bfd981a4a16,14,301 KATIE MICHELLE BLVD,2/15/11,,EDMOND,OKLAHOMA,FMCNA - EDMOND EAST,13,TRUE,Profit,372581,OK,73034,"",301 KATIE MICHELLE BLVD,Edmond,OK,73034,35.651573,-97.432993,1,rooftop,301,Katie Michelle Blvd,false,false,Oklahoma County,US,Oklahoma and Logan Counties - Association of Central Oklahoma Governments,"",Point,"[-97.432993, 35.651573]","",3.541658499458361,"","",156,Edmond,3233 S. Broadway,Edmond,OK,73013
5f8f6edcf5819bfd981a4a18,6,OU CHILDREN'S DIALYSIS UNIT,2/5/98,,OKLAHOMA CITY,OKLAHOMA,OU CHILDREN DIALYSIS,13,TRUE,Non-Profit,372311,OK,73104,"",OU CHILDREN'S DIALYSIS UNIT,Oklahoma City,OK,73104,35.47523,-97.503918,1,place,false,false,false,false,Oklahoma County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.503918, 35.47523]","",5.082193605077448,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6edcf5819bfd981a4a19,16,10921 EAST 81ST ST,1/31/05,,TULSA,TULSA,DAVITA SOUTHCREST DIALYSIS,13,TRUE,Profit,372567,OK,74133,"",10921 EAST 81ST ST,Tulsa,OK,74133,36.046957,-95.852982,1,rooftop,10921,E 81st St S,false,false,Tulsa County,US,Tulsa,"",Point,"[-95.852982, 36.046957]","",1.7112214655881919,"","",22,Woodland Hills,8702 E. 71st Street South,Tulsa,OK,74133
5f8f6edcf5819bfd981a4a1a,21,1320 W VANDAMENT AVE,6/30/99,,YUKON,CANADIAN,FMCNA - YUKON JV,13,TRUE,Profit,372544,OK,73099,"",1320 W VANDAMENT AVE,Yukon,OK,73099,35.493242,-97.764317,1,range_interpolation,1320,W Vandament Ave,false,false,Canadian County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.764317, 35.493242]","",9.431791346629293,"","",153,Meridian,120 S. Meridian,Oklahoma City,OK,73107
5f8f6edcf5819bfd981a4a1b,16,5147 S GARNETT RD STE C,11/2/05,,TULSA,TULSA,FMCNA - EAST TULSA,13,TRUE,Profit,372570,OK,74146,"",5147 S GARNETT RD STE C,Tulsa,OK,74146,36.087641,-95.85037,1,rooftop,5147,S Garnett Rd E,Ste,C,Tulsa County,US,Tulsa,"",Point,"[-95.85037, 36.087641]","",2.456031529198626,"","",22,Woodland Hills,8702 E. 71st Street South,Tulsa,OK,74133
5f8f6edcf5819bfd981a4a1c,17,450 N EASTERN AVE,6/29/18,,OKLAHOMA CITY,CLEVELAND,FKC - MOORE,13,TRUE,Profit,372609,OK,73160,"",450 N EASTERN AVE,Moore,OK,73160,35.342367,-97.476683,1,range_interpolation,450,N Eastern Ave,false,false,Cleveland County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.476683, 35.342367]","",4.997579327674934,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6edcf5819bfd981a4a1d,6,9320 E RENO SUITE A,2/7/13,,OKLAHOMA CITY,OKLAHOMA,DAVITA MID-DEL HOME TRAINING PD,13,TRUE,Profit,372588,OK,73130,"",9320 E RENO SUITE A,Oklahoma City,OK,73130,35.46365,-97.363868,1,rooftop,9320,E Reno Ave,Ste,A,Oklahoma County,US,City of Midwest City,"",Point,"[-97.363868, 35.46365]","",3.2109021256767445,"","",242,Midwest City,433 Planet Ct,Midwest City,OK,73110
5f8f6edcf5819bfd981a4a20,16,7800 NW 23RD STE A,6/3/91,,BETHANY,OKLAHOMA,DAVITA NORTHWEST BETHANY DIALYSIS CENTER,13,TRUE,Profit,372515,OK,73008,"",7800 NW 23RD STE A,Bethany,OK,73008,35.493467,-97.649093,1,range_interpolation,7800,NW 23rd St,false,false,Oklahoma County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.649093, 35.493467]","",3.3785195281781997,"","",153,Meridian,120 S. Meridian,Oklahoma City,OK,73107
5f8f6edcf5819bfd981a4a25,0,"4334 NW EXPRESSWAY, STE 165",8/1/13,,OKLAHOMA CITY,OKLAHOMA,NEW DIRECTION HOME DIALYSIS,13,FALSE,Profit,372593,OK,73116,"","4334 NW EXPRESSWAY, STE 165",Oklahoma City,OK,73112,35.539402,-97.59754,0.9,rooftop,4334,Nw Expy,Ste,165,Oklahoma County,US,Oklahoma,"",Point,"[-97.59754, 35.539402]","",1.0617357767418703,"","",151,Oklahoma City,3500 NW Expressway,Oklahoma City,OK,73112
5f8f6edcf5819bfd981a4a26,16,7221 E RENO AVE,2/16/90,,MIDWEST CITY,OKLAHOMA,DAVITA MIDWEST CITY DIALYSIS CENTER,13,TRUE,Profit,372511,OK,73110,"",7221 E RENO AVE,Oklahoma City,OK,73110,35.464578,-97.401763,1,rooftop,7221,E Reno Ave,false,false,Oklahoma County,US,City of Midwest City,"",Point,"[-97.401763, 35.464578]","",2.025347107268295,"","",242,Midwest City,433 Planet Ct,Midwest City,OK,73110
5f8f6edcf5819bfd981a4a28,16,9521 N OWASSO EAST EXPRESSWAY,2/7/13,,OWASSO,TULSA,DAVITA OWASSO DIALYSIS,13,TRUE,Profit,372585,OK,74055,"",9521 N OWASSO EAST EXPRESSWAY,Owasso,OK,74055,36.289771,-95.838582,0.8,range_interpolation,9521,Owasso Expy,false,false,Tulsa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-95.838582, 36.289771]","",13.558059151666894,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a29,16,9647 RIDGEVIEW ST,7/19/02,,TULSA,CREEK,DAVITA SAPULPA DIALYSIS,13,TRUE,Profit,372560,OK,74131,"",9647 RIDGEVIEW ST,Sapulpa,OK,74066,36.02893,-96.082585,0.5,street_center,false,Ridgeview St,false,false,Creek County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-96.082585, 36.02893]","",10.68742456514322,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a2b,13,2309 W EDISON STE A,12/3/08,,TULSA,TULSA,FMCNA - NORTH TULSA,13,TRUE,Profit,372578,OK,74127,"",2309 W EDISON STE A,Tulsa,OK,74127,36.161431,-96.017626,1,range_interpolation,2309,W Edison St,false,false,Osage County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-96.017626, 36.161431]","",6.9639996471556955,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a2d,1,4301 NW 63RD STREET,12/5/19,,OKLAHOMA CITY,OKLAHOMA,ANTHEM DIALYSIS,13,TRUE,Profit,372612,OK,73116,"",4301 NW 63RD STREET,Oklahoma City,OK,73116,35.537307,-97.597172,1,rooftop,4301,NW 63rd St,false,false,Oklahoma County,US,Oklahoma,"",Point,"[-97.597172, 35.537307]","",0.981567220062449,"","",151,Oklahoma City,3500 NW Expressway,Oklahoma City,OK,73112
5f8f6edcf5819bfd981a4a2e,25,200 NE 50TH ST,4/23/97,,OKLAHOMA CITY,OKLAHOMA,FMCNA - NORTH CENTRAL OKLAHOMA CITY,13,TRUE,Profit,372539,OK,73105,"",200 NE 50TH ST,Oklahoma City,OK,73105,35.521863,-97.507342,1,rooftop,200,NE 50th St,false,false,Oklahoma County,US,Oklahoma,"",Point,"[-97.507342, 35.521863]","",4.203894085227534,"","",151,Oklahoma City,3500 NW Expressway,Oklahoma City,OK,73112
5f8f6edcf5819bfd981a4a2f,20,802 S JACKSON,8/16/19,,TULSA,TULSA,OSU MEDICAL CENTER OUTPATIENT DIALYSIS UNIT,13,TRUE,Profit,372324,OK,74127,"",802 S JACKSON,Tulsa,OK,74127,36.146949,-95.999516,1,range_interpolation,802,S Jackson Ave,false,false,Tulsa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-95.999516, 36.146949]","",5.566731917694035,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a32,12,50 S BAUMANN AVE,9/8/97,,EDMOND,OKLAHOMA,DAVITA EDMOND DIALYSIS CENTER,13,TRUE,Profit,372541,OK,73034,"",50 S BAUMANN AVE,Edmond,OK,73034,35.65397,-97.46653,1,rooftop,50,S Baumann Ave,false,false,Oklahoma County,US,Oklahoma and Logan Counties - Association of Central Oklahoma Governments,"",Point,"[-97.46653, 35.65397]","",2.354484194395866,"","",156,Edmond,3233 S. Broadway,Edmond,OK,73013
5f8f6edcf5819bfd981a4a33,18,1013 E CLEVELAND,11/1/13,,SAPULPA,CREEK,FMCNA - SAPULPA DIALYSIS,13,TRUE,Profit,372596,OK,74066,"",1013 E CLEVELAND,Sapulpa,OK,74066,35.992197,-96.100772,1,range_interpolation,1013,E Cleveland Ave,false,false,Creek County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-96.100772, 35.992197]","",12.926603185421639,"","",110,Promenade,5340 E. 41st Street South,Tulsa,OK,74135
5f8f6edcf5819bfd981a4a36,24,7609 LINDBERG BOULEVARD,9/1/77,,PHILADELPHIA,PHILADELPHIA,DAVITA PHILADELPHIA WEST DIALYSIS,4,TRUE,Profit,392513,PA,19153,"",7609 LINDBERG BOULEVARD,Philadelphia,PA,19153,39.905023,-75.237313,1,range_interpolation,7609,Lindbergh Blvd,false,false,Philadelphia County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.237313, 39.905023]","",15.19202154145445,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a39,26,235 W. CHELTEN AVENUE,11/29/17,,PHILADELPHIA,PHILADELPHIA,DAVITA WISSAHICKON DIALYSIS,4,TRUE,Profit,392867,PA,19144,"",235 W. CHELTEN AVENUE,Philadelphia,PA,19144,40.03137,-75.179396,1,range_interpolation,235,W Chelten Ave,false,false,Philadelphia County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.179396, 40.03137]","",13.093300079579766,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a3e,21,"2910 S. 70TH STREET, SUITE 3A",7/22/10,,PHILADELPHIA,PHILADELPHIA,U.S. RENAL CARE - PHILADELPHIA,4,TRUE,Profit,392777,PA,19142,"","2910 S. 70TH STREET, SUITE 3A",Philadelphia,PA,19142,39.912794,-75.233398,1,rooftop,2910,S 70th St,Unit,3,Philadelphia County,US,Philadelphia,"",Point,"[-75.233398, 39.912794]","",14.946670510431035,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a3f,13,1129 WEST LINCOLN HIGHWAY,7/3/17,,COATESVILLE,CHESTER,DAVITA  COATESVILLE DIALYSIS,4,TRUE,Profit,392859,PA,19320,"",1129 WEST LINCOLN HIGHWAY,Coatesville,PA,19320,39.986788,-75.803154,1,range_interpolation,1129,E Lincoln Hwy,false,false,Chester County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.803154, 39.986788]","",9.518032863756144,"","",199,Exton,102 Bartlett Avenue,Exton,PA,19341
5f8f6edcf5819bfd981a4a42,24,449 NORTH BROAD STREET,7/13/12,,PHILADELPHIA,PHILADELPHIA,DAVITA BUTTONWOOD DIALYSIS,4,TRUE,Profit,392788,PA,19123,"",449 NORTH BROAD STREET,Philadelphia,PA,19123,39.961576,-75.160989,1,rooftop,449,N Broad St,false,false,Philadelphia County,US,Philadelphia,"",Point,"[-75.160989, 39.961576]","",11.38122424822241,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a44,16,2 NESHAMINY INTERPLEX DRIVE,1/11/19,,FEASTERVILLE TREVOSE,BUCKS,DAVITA NESHAMINY DIALYSIS,4,TRUE,Profit,392879,PA,19053,"",2 NESHAMINY INTERPLEX DRIVE,Feasterville-Trevose,PA,19053,40.121808,-74.979153,0.81,nearest_rooftop_match,6,Neshaminy Interplex Cir,false,false,Bucks County,US,Bucks,"",Point,"[-74.979153, 40.121808]","",1.8971243108285174,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a46,16,1310 MACDADE BLVD.,1/16/15,,WOODLYN,DELAWARE,DAVITA WOODLYN DIALYSIS,4,TRUE,Profit,392826,PA,19094,"",1310 MACDADE BLVD.,Woodlyn,PA,19094,39.877746,-75.344633,1,range_interpolation,1310,Macdade Blvd,false,false,Delaware County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.344633, 39.877746]","",18.0770828410219,"","",199,Exton,102 Bartlett Avenue,Exton,PA,19341
5f8f6edcf5819bfd981a4a48,16,1740 S. STATE ROAD,7/8/87,,UPPER DARBY,DELAWARE,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",4,TRUE,Profit,392551,PA,19082,"",1740 S. STATE ROAD,Upper Darby,PA,19082,39.960276,-75.2832,1,range_interpolation,1740,S State Rd,Uppr,false,Delaware County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.2832, 39.960276]","",17.74030836627996,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a49,12,105 TERRY DRIVE SUITE 118,10/3/18,,NEWTOWN,BUCKS,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",4,TRUE,Profit,392878,PA,18940,"",105 TERRY DRIVE SUITE 118,Newtown,PA,18940,40.224769,-74.916796,1,range_interpolation,105,Terry Dr,Ste,118,Bucks County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.916796, 40.224769]","",8.513023644380972,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a4a,23,100 E. LEHIGH AVE.,5/20/91,,PHILADELPHIA,PHILADELPHIA,FRESENIUS KIDNEY CARE - EPISCOPAL,4,TRUE,Profit,392568,PA,19125,"",100 E. LEHIGH AVE.,Philadelphia,PA,19125,39.989843,-75.129163,1,rooftop,100,E Lehigh Ave,false,false,Philadelphia County,US,Philadelphia,"",Point,"[-75.129163, 39.989843]","",10.436245626082052,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a4b,13,"1700 MARKLEY STREET, SUITE 122",9/25/19,,NORRISTOWN,MONTGOMERY,DAVITA NORRISTOWN DIALYSIS,4,TRUE,Profit,392891,PA,19401,"","1700 MARKLEY STREET, SUITE 122",Norristown,PA,19401,40.131606,-75.332305,1,rooftop,1700,Markley St,Ste,122,Montgomery County,US,Montgomery,"",Point,"[-75.332305, 40.131606]","",17.468292878925833,"","",199,Exton,102 Bartlett Avenue,Exton,PA,19341
5f8f6edcf5819bfd981a4a4d,12,1021 PARK AVENUE,9/1/13,,QUAKERTOWN,BUCKS,DAVITA ST LUKES QUAKERTOWN DIALYSIS,4,TRUE,Profit,392815,PA,18951,"",1021 PARK AVENUE,Quakertown,PA,18951,40.438027,-75.349758,1,range_interpolation,1021,Park Ave,false,false,Bucks County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.349758, 40.438027]","",15.663122350749,"","",206,Airport Rd,909 Airport Center Dr,Allentown,PA,18109
5f8f6edcf5819bfd981a4a50,12,230 N. BROAD STREET,3/24/16,,PHILADELPHIA,PHILADELPHIA,"DIALYSIS UNIT OF CENTER CITY PHILADELPHIA, LLC",4,TRUE,Profit,392831,PA,19102,"",230 N. BROAD STREET,Philadelphia,PA,19102,39.956717,-75.162892,1,range_interpolation,230,N Broad St,false,false,Philadelphia County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.162892, 39.956717]","",11.40857668628648,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a54,17,6501 ROOSEVELT BLVD.,2/8/19,,PHILADELPHIA,PHILADELPHIA,"ISD RENAL, INC",4,TRUE,Profit,392881,PA,19149,"",6501 ROOSEVELT BLVD.,Philadelphia,PA,19149,40.035235,-75.067763,1,range_interpolation,6501,Roosevelt Blvd,false,false,Philadelphia County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.067763, 40.035235]","",7.810567868613853,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a55,15,"2835 W. CHESTER PIKE, SUITE 2",1/23/14,,BROOMALL,DELAWARE,DAVITA BROOMALL DIALYSIS,4,TRUE,Profit,392794,PA,19008,"","2835 W. CHESTER PIKE, SUITE 2",Broomall,PA,19008,39.98266,-75.368302,0.9,range_interpolation,2835,W Chester Pike,Ste,2,Delaware County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.368302, 39.98266]","",14.089235158950455,"","",199,Exton,102 Bartlett Avenue,Exton,PA,19341
5f8f6edcf5819bfd981a4a56,22,3940-A COMMERCE AVENUE,6/17/96,,WILLOW GROVE,MONTGOMERY,DAVITA ABINGTON DIALYSIS,4,TRUE,Profit,392614,PA,19090,"",3940-A COMMERCE AVENUE,Willow Grove,PA,19090,40.162109,-75.133066,1,rooftop,3940,Commerce Ave,false,false,Montgomery County,US,Montgomery,"",Point,"[-75.133066, 40.162109]","",10.405370455819169,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a58,25,1700 SOUTH 60TH STREET,7/1/83,,PHILADELPHIA,PHILADELPHIA,DAVITA COBBS CREEK DIALYSIS,4,TRUE,Profit,392536,PA,19142,"",1700 SOUTH 60TH STREET,Philadelphia,PA,19142,39.935506,-75.234282,1,rooftop,1700,S 60th St,false,false,Philadelphia County,US,Philadelphia,"",Point,"[-75.234282, 39.935506]","",14.9918213645276,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6edcf5819bfd981a4a59,13,301 W. CHELTEN AVENUE,5/26/16,,PHILADELPHIA,PHILADELPHIA,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",4,TRUE,Profit,392846,PA,19144,"",301 W. CHELTEN AVENUE,Philadelphia,PA,19144,40.030261,-75.180291,1,range_interpolation,301,W Chelten Ave,false,false,Philadelphia County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.180291, 40.030261]","",13.166844247007367,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a62,21,133 CHELTENHAM AVENUE,7/16/13,,CHELTENHAM,MONTGOMERY,DAVITA CHELTENHAM DIALYSIS,4,TRUE,Profit,392810,PA,19012,"",133 CHELTENHAM AVENUE,Cheltenham,PA,19012,40.052939,-75.121056,1,rooftop,133,Cheltenham Ave,false,false,Montgomery County,US,Montgomery,"",Point,"[-75.121056, 40.052939]","",9.668815240705996,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a63,23,769 HUNTINGDON PIKE,6/1/01,,HUNTINGDON VALLEY,MONTGOMERY,DAVITA HUNTINGDON VALLEY DIALYSIS,4,TRUE,Profit,392682,PA,19006,"",769 HUNTINGDON PIKE,Huntingdon Valley,PA,19006,40.088622,-75.093494,1,range_interpolation,769,Huntingdon Pike,false,false,Montgomery County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.093494, 40.088622]","",7.605124581064432,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a67,10,185-C DELAWARE AVENUE,9/14/93,,PALMERTON,CARBON,DAVITA PALMERTON DIALYSIS CENTER,4,TRUE,Profit,392584,PA,18071,"",185-C DELAWARE AVENUE,Palmerton,PA,18071,40.800403,-75.613784,0.9,range_interpolation,185,Delaware Ave,false,false,Carbon County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.613784, 40.800403]","",13.913945586178832,"","",206,Airport Rd,909 Airport Center Dr,Allentown,PA,18109
5f8f6edcf5819bfd981a4a68,1,"495 THOMAS JONES WAY, SUITE 300",4/12/18,,EXTON,CHESTER,DIALYZE DIRECT PA LLC,4,FALSE,Profit,392868,PA,19341,"","495 THOMAS JONES WAY, SUITE 300",Exton,PA,19341,40.021972,-75.655655,1,range_interpolation,495,Thomas Jones Way,Ste,300,Chester County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.655655, 40.021972]","",1.3949837758574741,"","",199,Exton,102 Bartlett Avenue,Exton,PA,19341
5f8f6edcf5819bfd981a4a69,13,"700 COTTMAN AVENUE, BUILDING A",11/16/16,,PHILADELPHIA,PHILADELPHIA,"BIO MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",4,TRUE,Profit,392853,PA,19111,"","700 COTTMAN AVENUE, BUILDING A",Philadelphia,PA,19116,40.062883,-75.087837,0.9,rooftop,700,Cottman Ave,Bldg,A,Philadelphia County,US,Philadelphia,"",Point,"[-75.087837, 40.062883]","",7.78043904689124,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a6a,23,5933 NORTH BROAD STREET,9/1/77,,PHILADELPHIA,PHILADELPHIA,DAVITA NORTHERN PHILADELPHIA DIALYSIS,4,TRUE,Profit,392509,PA,19141,"",5933 NORTH BROAD STREET,Philadelphia,PA,19141,40.043827,-75.143,0.9,rooftop,5933-35,N Broad St,false,false,Philadelphia County,US,Philadelphia,"",Point,"[-75.143, 40.043827]","",10.982628011022314,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6edcf5819bfd981a4a77,16,"3701 MARKET STREET, SUITE 100",9/13/05,,PHILADELPHIA,PHILADELPHIA,DAVITA MARKET STREET DIALYSIS,4,TRUE,Profit,392718,PA,19104,"","3701 MARKET STREET, SUITE 100",Philadelphia,PA,19104,39.956838,-75.196053,1,rooftop,3701,Market St,Ste,100,Philadelphia County,US,Philadelphia,"",Point,"[-75.196053, 39.956838]","",13.138419803994616,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
