"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
492657,5,"FMC - GOOCHLAND","2913-K RIVER ROAD WEST",GOOCHLAND,VA,23063,GOOCHLAND,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,6/11/09,37.683592,-77.885464,0.9,range_interpolation,2913,"River Rd W",,,Goochland,VA,"Goochland County",23063,US,"TIGER/Line® dataset from the US Census Bureau"
492641,5,"RAI - SOUTH CHURCH-SMITHFIELD","1812-C S CHURCH ST",SMITHFIELD,VA,23430,"ISLE OF WIGHT",Profit,"FRESENIUS MEDICAL CARE",15,TRUE,7/1/06,36.962079,-76.605987,1,rooftop,1812,"S Church St",,,Smithfield,VA,"Isle of Wight County",23430,US,"Isle of Wight"
492676,5,"FMC - JACKSON SQUARE","4505 CARR DRIVE",FREDERICKSBURG,VA,22408,SPOTSYLVANIA,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,11/5/14,38.253476,-77.495244,1,rooftop,4505,"Carr Dr",,,Fredericksburg,VA,"Spotsylvania County",22408,US,Spotsylvania
492722,5,"DAVITA CHANTILLY DIALYSIS","14225 SULLYFIELD CIRCLE",CHANTILLY,VA,20151,FAIRFAX,Profit,DAVITA,17,TRUE,8/20/18,38.890675,-77.439281,1,rooftop,14225,"Sullyfield Cir",,,Chantilly,VA,"Fairfax County",20151,US,Fairfax
492694,5,"BIO-MEDICAL APPLICATIONS OF VIRGINIA INC","38 W. JUBAL EARLY DRIVE",WINCHESTER,VA,22601,"WINCHESTER CITY",Profit,"FRESENIUS MEDICAL CARE",13,TRUE,2/29/16,39.166998,-78.173705,1,rooftop,38,"W Jubal Early Dr",,,Winchester,VA,"Winchester city",22601,US,"Virginia Geographic Information Network (VGIN)"
492709,5,"DAVITA GLENVAR DIALYSIS","3737 WEST MAIN STREET",SALEM,VA,24153,SALEM,Profit,DAVITA,13,TRUE,6/9/17,37.277722,-80.127454,1,rooftop,3737,"W Main St",,,Salem,VA,"Roanoke County",24153,US,Roanoke
492653,5,"DAVITA BUTLER FARM DIALYSIS","501 A BUTLER FARM RD",HAMPTON,VA,23666,"HAMPTON CITY",Profit,DAVITA,28,TRUE,12/18/07,37.061213,-76.409391,0.9,rooftop,501,"Butler Farm Rd",,,Hampton,VA,"Hampton city",23666,US,"Virginia Geographic Information Network (VGIN)"
492548,5,"BMA - NORTH ROANOKE","1326 7TH ST NE",ROANOKE,VA,24012,"ROANOKE CITY",Profit,"FRESENIUS MEDICAL CARE",25,TRUE,1/1/90,37.283018,-79.928676,1,rooftop,1326,"7th St NE",,,Roanoke,VA,"Roanoke city",24012,US,"Virginia Geographic Information Network (VGIN)"
492556,5,"DAVITA HIOAKS DIALYSIS","671 HIOAKS RD",RICHMOND,VA,23225,"RICHMOND CITY",Profit,DAVITA,21,TRUE,2/1/91,37.511342,-77.524127,1,rooftop,671,"Hioaks Rd",,,Richmond,VA,"Richmond city",23225,US,"City of Richmond"
492616,5,"DAVITA PORTSMOUTH DIALYSIS","2000 HIGH ST",PORTSMOUTH,VA,23704,"PORTSMOUTH CITY",Profit,DAVITA,15,TRUE,3/7/03,36.835038,-76.324399,1,rooftop,2000,"High St",,,Portsmouth,VA,"Portsmouth city",23704,US,"Virginia Geographic Information Network (VGIN)"
492661,5,"FMC - KING GEORGE","10344 INDIANTOWN RD","KING GEORGE",VA,22485,"KING GEORGE",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,2/2/11,38.269703,-77.184743,1,rooftop,10344,"Indiantown Rd",,,"King George",VA,"King George County",22485,US,"King George"
492508,5,"FREDERICKSBURG DIALYSIS CENTER","230 EXECUTIVE CENTER PKY",FREDERICKSBURG,VA,22401,"FREDERICKSBURG CITY",Profit,"FRESENIUS MEDICAL CARE",26,TRUE,8/1/77,38.312664,-77.479203,1,rooftop,230,"Executive Center Pkwy",,,Fredericksburg,VA,"Fredericksburg city",22401,US,"Virginia Geographic Information Network (VGIN)"
493507,5,"UVA ORANGE DIALYSIS","661 UNIVERSITY LANE    STE E",ORANGE,VA,22960,ORANGE,Non-Profit,"STATE OWNED",12,TRUE,5/3/99,38.259544,-78.117276,1,rooftop,661,"University Ln",Ste,E,Orange,VA,"Orange County",22960,US,Orange
492535,5,"CDC - SPRINGFIELD","8003 FORBES PLACE",SPRINGFIELD,VA,22151,FAIRFAX,Profit,DAVITA,21,TRUE,11/1/85,38.807512,-77.220314,1,rooftop,8003,"Forbes Pl",,,Springfield,VA,"Fairfax County",22151,US,Fairfax
492513,5,"BMA - ROANOKE-SALEM DIALYSIS","2021 APPERSON DR",SALEM,VA,24153,SALEM,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,10/1/77,37.266666,-80.024205,1,rooftop,2021,"Apperson Dr",,,Salem,VA,"Salem city",24153,US,"City of Salem"
492680,5,"FMC - DENBIGH","555 DENBIGH BLVD","NEWPORT NEWS",VA,23608,"NEWPORT NEWS CITY",Profit,"FRESENIUS MEDICAL CARE",16,TRUE,1/7/15,37.137681,-76.522385,1,rooftop,555,"Denbigh Blvd",,,"Newport News",VA,"Newport News city",23608,US,"City of Newport News"
492648,5,"SOUTH LABURNUM DIALYSIS LLC","4817 S LABURNUM AVE",RICHMOND,VA,23231,HENRICO,Profit,"AMERICAN RENAL ASSOCIATES",20,TRUE,8/15/07,37.520694,-77.350244,1,rooftop,4817,"S Laburnum Ave",,,Henrico,VA,"Henrico County",23231,US,Henrico
492698,5,"DAVITA OCEANA DIALYSIS","1375 OCEANA BOULEVARD","VIRGINIA BEACH",VA,23454,"VIRGINIA BEACH CITY",Profit,DAVITA,17,TRUE,9/19/16,36.793976,-75.999595,1,rooftop,1375,"Oceana Blvd",,,"Virginia Beach",VA,"Virginia Beach city",23454,US,"Virginia Beach"
492588,5,"BMA - GREATER NORFOLK","(GRANBY DIALYSIS)",NORFOLK,VA,23517,"NORFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",24,TRUE,9/26/97,36.869692,-76.284474,1,street_center,,"Granby St",,,Norfolk,VA,"Norfolk city",23517,US,"TIGER/Line® dataset from the US Census Bureau"
492686,5,"DAVITA TWO RIVERS DIALYSIS","100 WINTERS ST","WEST POINT",VA,23181,"KING WILLIAM",Profit,DAVITA,13,TRUE,5/18/15,37.552359,-76.807412,1,rooftop,100,"Winters St",,,"West Point",VA,"King William County",23181,US,"Virginia Geographic Information Network (VGIN)"
492630,5,"FMC - ABINGDON","341 FALLS DR",ABINGDON,VA,24210,WASHINGTON,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,3/9/05,36.712707,-81.995811,1,rooftop,341,"Falls Dr",,,Abingdon,VA,"Washington County",24210,US,"Virginia Geographic Information Network (VGIN)"
492713,5,"PURE LIFE RENAL OF LANSDOWNE INC.","19490 SANDRIDGE WAY",LEESBURG,VA,20176,LOUDOUN,Profit,INDEPENDENT,16,TRUE,8/28/17,39.076867,-77.481844,1,rooftop,19490,"Sandridge Way",,,Leesburg,VA,"Loudoun County",20176,US,Loudoun
492665,5,"DAVITA LITTLE CREEK DIALYSIS","1817 E LITTLE CREEK RD",NORFOLK,VA,23518,"NORFOLK CITY",Profit,DAVITA,12,TRUE,11/14/12,36.91562,-76.225729,1,rooftop,1817,"E Little Creek Rd",,,Norfolk,VA,"Norfolk city",23518,US,"City of Norfolk"
492708,5,"DAVITA MEHERRIN HOME TRAINING (PD)","201 B WEAVER AVENUE",EMPORIA,VA,23847,"EMPORIA CITY",Profit,DAVITA,0,FALSE,4/27/17,36.698663,-77.538828,0.9,rooftop,201,"Weaver Ave",,,Emporia,VA,"Emporia city",23847,US,"City of Emporia"
492558,5,"BMA - BLUE RIDGE","838 OLE TURNPIKE DR",BEDFORD,VA,24523,"BEDFORD CITY",Profit,"FRESENIUS MEDICAL CARE",16,TRUE,4/1/91,37.33808,-79.546654,1,rooftop,838,"Ole Turnpike Dr",,,Bedford,VA,"Bedford city",24523,US,Bedford
492675,5,"DAVITA PRINCESS ANNE DIALYSIS","3973 HOLLAND RD","VIRGINIA BEACH",VA,23452,"VIRGINIA BEACH CITY",Profit,DAVITA,17,TRUE,7/2/14,36.815722,-76.113123,1,rooftop,3973,"Holland Rd",,,"Virginia Beach",VA,"Virginia Beach city",23452,US,"Virginia Geographic Information Network (VGIN)"
492703,5,"DAVITA LANGLEY DIALYSIS","5 W. MERCURY BOULEVARD",HAMPTON,VA,23669,"HAMPTON CITY",Profit,DAVITA,20,TRUE,11/2/16,37.042104,-76.350572,1,rooftop,5,"W Mercury Blvd",,,Hampton,VA,"Hampton city",23669,US,"Virginia Geographic Information Network (VGIN)"
492605,5,"DAVITA MECHANICSVILE DIALYSIS","8191 ATLEE RD",MECHANICSVILLE,VA,23116,HANOVER,Profit,DAVITA,24,TRUE,5/15/00,37.625053,-77.389959,1,rooftop,8191,"Atlee Rd",,,Mechanicsville,VA,"Hanover County",23116,US,"Virginia Geographic Information Network (VGIN)"
492735,5,"DAVITA VIENNA DIALYSIS","8605 WESTWOOD CENTER DRIVE",VIENNA,VA,22182,FAIRFAX,Profit,DAVITA,13,TRUE,12/30/19,38.929046,-77.245804,1,range_interpolation,8605,"Westwood Center Dr",,,Vienna,VA,"Fairfax County",22182,US,"TIGER/Line® dataset from the US Census Bureau"
493512,5,"UVA AMHERST DIALYSIS","143 AMBRIAR PLAZA",AMHERST,VA,24521,AMHERST,Non-Profit,"STATE OWNED",26,TRUE,11/3/04,37.564219,-79.064936,1,rooftop,143,"Ambriar Plz",,,Amherst,VA,"Amherst County",24521,US,Amherst
492522,5,"DAVITA COVINGTON DIALYSIS","2504 VALLEY RIDGE RD",COVINGTON,VA,24426,"COVINGTON CITY",Profit,DAVITA,13,TRUE,7/1/80,37.780038,-79.918231,1,rooftop,2504,"Valley Ridge Rd",,,Covington,VA,"Alleghany County",24426,US,Alleghany
492718,5,"FRESENIUS KIDNEY CARE - FALLS RUN","127 LICHFIELD BLVD",FREDERICKSBURG,VA,22406,STAFFORD,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,4/30/18,38.355881,-77.509463,1,rooftop,127,"Lichfield Blvd",,,Fredericksburg,VA,"Stafford County",22406,US,Stafford
492643,5,"RAI - JOHN TYLER HWY-WILLIAMSBURG","6726 MOORETOWN ROAD",WILLIAMSBURG,VA,23188,"JAMES CITY",Profit,"FRESENIUS MEDICAL CARE",21,TRUE,7/1/06,37.340406,-76.737907,1,rooftop,6726,"Mooretown Rd",,,Williamsburg,VA,"York County",23188,US,"Virginia Geographic Information Network (VGIN)"
492539,5,"DAVITA LEXINGTON DIALYSIS (VA)","756 NORTH LEE HIGHWAY",LEXINGTON,VA,24450,"LEXINGTON CITY",Profit,DAVITA,20,TRUE,10/1/87,37.795671,-79.421604,1,rooftop,756,"N Lee Hwy",,,Lexington,VA,"Rockbridge County",24450,US,Rockbridge
492580,5,"DAVITA TYSON'S CORNER DIALYSIS","8391 OLD COURTHOUSE RD",VIENNA,VA,22182,FAIRFAX,Profit,DAVITA,15,TRUE,7/27/95,38.914471,-77.23499,1,rooftop,8391,"Old Courthouse Rd",,,Vienna,VA,"Fairfax County",22182,US,Fairfax
492730,5,"SOMATUS DIALYSIS OF MOUNT VERNON","2501 PARKERS LANE",ALEXANDRIA,VA,22306,FAIRFAX,Profit,INDEPENDENT,12,TRUE,3/20/19,38.739864,-77.076278,1,rooftop,2501,"Parkers Ln",,,Alexandria,VA,"Fairfax County",22306,US,Fairfax
492626,5,"DAVITA FAIR OAKS DIALYSIS","3955 PENDER DR",FAIRFAX,VA,22030,"FAIRFAX CITY",Profit,DAVITA,13,TRUE,9/28/04,38.860149,-77.332223,1,rooftop,3955,"Pender Dr",,,Fairfax,VA,"Fairfax County",22030,US,Fairfax
492562,5,"DAVITA CDC OF ALEXANDRIA","5999 STEVENSON AVE",ALEXANDRIA,VA,22304,"ALEXANDRIA CITY",Profit,DAVITA,14,TRUE,4/1/92,38.813186,-77.136602,1,rooftop,5999,"Stevenson Ave",,,Alexandria,VA,"Alexandria city",22304,US,"City of Alexandria"
492301,5,"UNIVERSITY OF VIRGINIA HOSPITAL","RENAL SERVICES",CHARLOTTESVILLE,VA,22908,"CHARLOTTESVILLE CITY",Non-Profit,"STATE OWNED",38,TRUE,9/1/77,38.040101,-78.485066,1,place,,,,,Charlottesville,VA,"Charlottesville city",22908,US,"TIGER/Line® dataset from the US Census Bureau"
492600,5,"RAI - WEST LEIGH-RICHMOND","800 W LEIGH STREET",RICHMOND,VA,23220,"RICHMOND CITY",Profit,"FRESENIUS MEDICAL CARE",33,TRUE,9/15/99,37.552951,-77.446172,1,rooftop,800,"W Leigh St",,,Richmond,VA,"Richmond city",23220,US,"City of Richmond"
492670,5,"KAISER FOUNDATION HEALTH PLAN OF THE MID ATLANTIC STATES, INC","8008 WESTPARK DR",MCLEAN,VA,22102,FAIRFAX,Profit,"KAISER PERMANENTE",2,FALSE,9/6/12,38.929553,-77.224256,1,rooftop,8008,"Westpark Dr",,,"Mc Lean",VA,"Fairfax County",22102,US,Fairfax
493517,5,"UVA - APPOMATTOX DIALYSIS","7787 RICHMOND HIGHWAY",APPOMATTOX,VA,24522,APPOMATTOX,Non-Profit,"STATE OWNED",17,TRUE,6/27/16,37.365836,-78.844878,1,rooftop,7787,"Richmond Hwy",,,Appomattox,VA,"Appomattox County",24522,US,"Virginia Geographic Information Network (VGIN)"
492637,5,"DAVITA GARRISONVILLE DIALYSIS CENTER","70 DOC STONE RD #101",STAFFORD,VA,22556,STAFFORD,Profit,DAVITA,13,TRUE,6/2/06,38.47646,-77.414972,1,range_interpolation,70,"Doc Stone Rd",Ste,101,Stafford,VA,"Stafford County",22556,US,"TIGER/Line® dataset from the US Census Bureau"
492526,5,"BMA - FARMVILLE","500 SUNCHASE BLVD.",FARMVILLE,VA,23901,"PRINCE EDWARD",Profit,"FRESENIUS MEDICAL CARE",19,TRUE,9/1/80,37.295027,-78.371315,1,rooftop,500,"Sunchase Blvd",,,Farmville,VA,"Prince Edward County",23901,US,"Virginia Geographic Information Network (VGIN)"
492546,5,"BMA - GILES","1 TAYLOR AVE.",PEARISBURG,VA,24134,GILES,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,12/1/89,37.322381,-80.721944,1,rooftop,1,"Taylor Ave",,,Pearisburg,VA,"Giles County",24134,US,"Virginia Geographic Information Network (VGIN)"
492536,5,"TAPPAHANNOCK DIALYSIS CENTER","1922 TAPPAHANNOCK BOULEVARD",TAPPAHANNOCK,VA,22560,ESSEX,Profit,"FRESENIUS MEDICAL CARE",19,TRUE,10/1/86,37.900066,-76.868485,1,rooftop,1922,"Tappahannock Blvd",,,Tappahannock,VA,"Essex County",22560,US,Essex
492575,5,"DAVITA VIRGINIA BEACH DIALYSIS CENTER","740 INDEPENDENCE CIR","VIRGINIA BEACH",VA,23455,"VIRGINIA BEACH CITY",Profit,DAVITA,20,TRUE,12/1/94,36.860845,-76.130476,1,rooftop,740,"Independence Cir",,,"Virginia Beach",VA,"Virginia Beach city",23455,US,"Virginia Beach"
492725,5,"FRESENIUS KIDNEY CARE OF HALIFAX","130 AUBREYS LOOP","SOUTH BOSTON",VA,24592,HALIFAX,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,11/2/18,36.717092,-78.893081,1,rooftop,130,"Aubreys Loop",,,"South Boston",VA,"Halifax County",24592,US,"Virginia Geographic Information Network (VGIN)"
492567,5,"KEMPSVILLE DIALYSIS CENTER","6320 NORTH CENTER DR",NORFOLK,VA,23502,"NORFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",34,TRUE,6/1/93,36.848489,-76.189701,1,rooftop,6320,"N Center Dr",,,Norfolk,VA,"Norfolk city",23502,US,"City of Norfolk"
492620,5,"RENAL CAREPARTNERS - FAIRFAX","3930 WALNUT STREET",FAIRFAX,VA,22030,FAIRFAX,Profit,"RENAL CARE PARTNERS",17,TRUE,10/29/03,38.85332,-77.318479,1,rooftop,3930,"Walnut St",,,Fairfax,VA,"Fairfax city",22030,US,"Virginia Geographic Information Network (VGIN)"
492502,5,"TIDEWATER RENAL DIALYSIS CENTER","5623 TIDEWATER DR",NORFOLK,VA,23509,"NORFOLK CITY",Profit,"FRESENIUS MEDICAL CARE",28,TRUE,8/1/77,36.890313,-76.259375,1,rooftop,5623,"Tidewater Dr",,,Norfolk,VA,"Norfolk city",23509,US,"City of Norfolk"
492595,5,"FMC - MONTGOMERY","106 SOUTHPARK DR SW",BLACKSBURG,VA,24060,MONTGOMERY,Profit,"FRESENIUS MEDICAL CARE",15,TRUE,2/9/99,37.199633,-80.402045,1,rooftop,106,"Southpark Dr",,,Blacksburg,VA,"Montgomery County",24060,US,"Town of Blacksburg"
492666,5,"USRC COLONIAL HEIGHTS LLC","1617 BOULEVARD","COLONIAL HEIGHTS",VA,23834,"COLONIAL HEIGHTS CITY",Profit,"US RENAL CARE, INC.",13,TRUE,2/5/13,37.254969,-77.410295,1,rooftop,1617,Blvd,,,"Colonial Heights",VA,"Colonial Heights city",23834,US,"Virginia Geographic Information Network (VGIN)"
492679,5,"FRESENIUS MEDICAL CARE VIRGINIA BEACH HOME, LLC","933 FIRST COLONIAL RD SUITE 105","VIRGINIA BEACH",VA,23454,"VIRGINIA BEACH CITY",Profit,"FRESENIUS MEDICAL CARE",0,FALSE,12/11/14,36.85743,-76.02675,1,rooftop,933,"1st Colonial Rd",Ste,105,"Virginia Beach",VA,"Virginia Beach city",23454,US,"Virginia Beach"
492693,5,"DAVITA BULL RUN DIALYSIS","9420 FORESTWOOD LANE",MANASSAS,VA,20110,"MANASSAS CITY",Profit,DAVITA,21,TRUE,1/20/16,38.767654,-77.480279,1,range_interpolation,9420,"Forestwood Ln",,,Manassas,VA,"Manassas city",20110,US,"TIGER/Line® dataset from the US Census Bureau"
492505,5,"ALEXANDRIA KIDNEY CENTER","4141 DUKE STREET",ALEXANDRIA,VA,22304,"ALEXANDRIA CITY",Profit,"FRESENIUS MEDICAL CARE",36,TRUE,11/1/80,38.811712,-77.102842,1,rooftop,4141,"Duke St",,,Alexandria,VA,"Alexandria city",22304,US,"City of Alexandria"
492652,5,"DAVITA HAYMARKET DIALYSIS","14664 GAP WAY   #2268",GAINESVILLE,VA,20155,"PRINCE WILLIAM",Profit,DAVITA,13,TRUE,9/26/07,38.807351,-77.627504,1,rooftop,14664,"Gap Way",#,2268,Gainesville,VA,"Prince William County",20155,US,"Prince William"
492531,5,"BMA - SOUTHWEST VIRGINIA","23758 RIVERSIDE DRIVE",GRUNDY,VA,24614,BUCHANAN,Profit,"FRESENIUS MEDICAL CARE",9,TRUE,2/1/83,37.28327,-82.117675,1,rooftop,23758,"Riverside Dr",,,Grundy,VA,"Buchanan County",24614,US,"Virginia Geographic Information Network (VGIN)"
492660,5,"DAVITA JEFFERSON AVENUE DIALYSIS","11234 JEFFERSON AVE","NEWPORT NEWS",VA,23601,"NEWPORT NEWS CITY",Profit,DAVITA,12,TRUE,9/9/10,37.061784,-76.466541,1,rooftop,11234,"Jefferson Ave",,,"Newport News",VA,"Newport News city",23601,US,"City of Newport News"
492681,5,"FMC - FIRST COLONIAL","933 FIRST COLONIAL RD SUITE 112","VIRGINIA BEACH",VA,23454,"VIRGINIA BEACH CITY",Profit,"FRESENIUS MEDICAL CARE",21,TRUE,1/13/15,36.85743,-76.02675,1,rooftop,933,"1st Colonial Rd",Ste,112,"Virginia Beach",VA,"Virginia Beach city",23454,US,"Virginia Beach"
492516,5,"RENAL CARE GROUP - SOUTH BOSTON","2043 HAMILTON BLVD","SOUTH BOSTON",VA,24592,HALIFAX,Profit,"FRESENIUS MEDICAL CARE",19,TRUE,7/1/79,36.71509,-78.890551,1,rooftop,2043,"Hamilton Blvd",,,"South Boston",VA,"Halifax County",24592,US,"Virginia Geographic Information Network (VGIN)"
492592,5,"RAI - AIRLINE-PORTSMOUTH 7253","3080 AIRLINE BLVD",PORTSMOUTH,VA,23701,"PORTSMOUTH CITY",Profit,"FRESENIUS MEDICAL CARE",28,TRUE,8/24/98,36.809406,-76.371451,1,rooftop,3080,"Airline Blvd",,,Portsmouth,VA,"Portsmouth city",23701,US,"Virginia Geographic Information Network (VGIN)"
492634,5,"LIBERTY DIALYSIS PETERSBURG","3400 S CRATER RD",PETERSBURG,VA,23805,"PETERSBURG CITY",Profit,"FRESENIUS MEDICAL CARE",36,TRUE,5/12/06,37.181556,-77.366238,1,rooftop,3400,"Crater Rd S",,,Petersburg,VA,"Petersburg city",23805,US,"City of Petersburg"
492712,5,"DAVITA HOPKINS ROAD DIALYSIS","5750 HOPKINS ROAD",RICHMOND,VA,23234,CHESTERFIELD,Profit,DAVITA,17,TRUE,8/18/17,37.444031,-77.475912,1,rooftop,5750,"Hopkins Rd",,,"North Chesterfield",VA,"Chesterfield County",23234,US,"Virginia Geographic Information Network (VGIN)"
493516,5,"UVA STAUNTON DIALYSIS","81 ORCHARD HILL CIRCLE SUITE 103",STAUNTON,VA,24401,"STAUNTON CITY",Non-Profit,"STATE OWNED",17,TRUE,6/13/16,38.126239,-79.067611,1,rooftop,81,"Orchard Hill Cir",Ste,103,Staunton,VA,"Augusta County",24401,US,"Virginia Geographic Information Network (VGIN)"
492629,5,"DAVITA LEIGH DIALYSIS CENTER","420 N CENTER DR",NORFOLK,VA,23502,"NORFOLK CITY",Profit,DAVITA,24,TRUE,3/1/05,36.848791,-76.186858,1,rooftop,420,"N Center Dr",,,Norfolk,VA,"Norfolk city",23502,US,"City of Norfolk"
492551,5,"DAVITA MEHERRIN DIALYSIS CENTER","201 A WEAVER AVE",EMPORIA,VA,23847,"EMPORIA CITY",Profit,DAVITA,24,TRUE,3/1/90,36.698619,-77.538962,1,rooftop,"201 A","Weaver Ave",,,Emporia,VA,"Emporia city",23847,US,"Virginia Geographic Information Network (VGIN)"
492615,5,"RENAL CAREPARTNERS OF RESTON LLC","12330 PINECREST RD   STE 200",RESTON,VA,20191,FAIRFAX,Profit,"RENAL CARE PARTNERS",16,TRUE,7/31/02,38.936126,-77.37433,1,rooftop,12330,"Pinecrest Rd",Ste,200,Reston,VA,"Fairfax County",20191,US,Fairfax
492707,5,"FRESENIUS KIDNEY CARE RICHMOND SOUTH","5802 JEFFERSON DAVIS HWY",RICHMOND,VA,23234,CHESTERFIELD,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,3/29/17,37.445058,-77.441393,1,rooftop,5802,"Jefferson Davis Hwy",,,"North Chesterfield",VA,"Chesterfield County",23234,US,"Virginia Geographic Information Network (VGIN)"
492559,5,"DAVITA ARLINGTON DIALYSIS","4805 FIRST ST NORTH",ARLINGTON,VA,22203,ARLINGTON,Profit,DAVITA,20,TRUE,11/1/91,38.86795,-77.117015,1,rooftop,4805,"1st St N",,,Arlington,VA,"Arlington County",22203,US,Arlington
492610,5,"FMC - FRIENDSHIP MANOR","DIALYSIS UNIT",ROANOKE,VA,24012,"ROANOKE CITY",Profit,"FRESENIUS MEDICAL CARE",29,TRUE,10/12/00,37.30529,-79.92711,1,place,,,,,Roanoke,VA,"Roanoke city",24012,US,"TIGER/Line® dataset from the US Census Bureau"
492731,5,"DAVITA ASHBURN DIALYSIS","19980 HIGHLAND VISTA DRIVE",ASHBURN,VA,20147,LOUDOUN,Profit,DAVITA,17,TRUE,4/4/19,39.063057,-77.449177,1,rooftop,19980,"Highland Vista Dr",,,Ashburn,VA,"Loudoun County",20147,US,Loudoun
492659,5,"DAVITA HARBOUR VIEW DIALYSIS","1039 CHAMPIONS WAY",SUFFOLK,VA,23435,"SUFFOLK CITY",Profit,DAVITA,24,TRUE,12/8/09,36.872419,-76.444639,1,rooftop,1039,"Champions Way",,,Suffolk,VA,"Suffolk city",23435,US,"Virginia Geographic Information Network (VGIN)"
492627,5,"US RENAL CARE - ASHLAND","113 N WASHINGTON HWY",ASHLAND,VA,23005,HANOVER,Profit,"US RENAL CARE, INC.",15,TRUE,12/16/04,37.759617,-77.468752,1,rooftop,113,"N Washington Hwy",,,Ashland,VA,"Hanover County",23005,US,"Virginia Geographic Information Network (VGIN)"
492714,5,"DAVITA LEE'S HILL DIALYSIS","4701 SPOTSYLVANIA PARKWAY",FREDERICKSBURG,VA,22407,SPOTSYLVANIA,Profit,DAVITA,15,TRUE,9/11/17,38.220583,-77.501171,1,rooftop,4701,"Spotsylvania N Pkwy",,,Fredericksburg,VA,"Spotsylvania County",22407,US,Spotsylvania
492581,5,"RAI - CHURCHLAND-CHESAPEAKE","5846 CHURCHLAND BLVD",PORTSMOUTH,VA,23703,"PORTSMOUTH CITY",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,3/6/96,36.863367,-76.394325,1,rooftop,5846,"Churchland Blvd",,,Portsmouth,VA,"Portsmouth city",23703,US,"Virginia Geographic Information Network (VGIN)"
492674,5,"FMC - FREDERICKSBURG HOME DIALYSIS","111 PARK HILL DR",FREDERICKSBURG,VA,22401,"FREDERICKSBURG CITY",Profit,"FRESENIUS MEDICAL CARE",0,FALSE,5/15/14,38.312863,-77.485499,1,rooftop,111,"Park Hill Dr",,,Fredericksburg,VA,"Fredericksburg city",22401,US,"Virginia Geographic Information Network (VGIN)"
492587,5,"FMC - FORT BELVOIR","8796 P SACRAMENTO DR",ALEXANDRIA,VA,22309,FAIRFAX,Profit,"FRESENIUS MEDICAL CARE",18,TRUE,7/7/97,38.720174,-77.127472,1,rooftop,"8796 P","Sacramento Dr",,,Alexandria,VA,"Fairfax County",22309,US,Fairfax
492692,5,"DAVITA PARK HILL DIALYSIS","1151 HOSPITAL DR",FREDERICKSBURG,VA,22401,"FREDERICKSBURG CITY",Profit,DAVITA,21,TRUE,1/20/16,38.31178,-77.487084,1,rooftop,1151,"Hospital Dr",,,Fredericksburg,VA,"Fredericksburg city",22401,US,"Virginia Geographic Information Network (VGIN)"
492573,5,"DAVITA FRONT ROYAL DIALYSIS","1360 N SHENANDOAH AVE","FRONT ROYAL",VA,22630,WARREN,Profit,DAVITA,15,TRUE,4/1/94,38.934172,-78.19986,1,rooftop,1360,"N Shenandoah Ave",Frnt,,"Front Royal",VA,"Warren County",22630,US,Warren
492529,5,"BMA - TWIN COUNTY","1159 GLENDALE RD",GALAX,VA,24333,"GALAX CITY",Profit,"FRESENIUS MEDICAL CARE",16,TRUE,10/1/82,36.693787,-80.883008,1,rooftop,1159,"Glendale Rd",,,Galax,VA,"Galax city",24333,US,"Virginia Geographic Information Network (VGIN)"
492651,5,"DAVITA WILLIAMSBURG DIALYSIS","500 SENTARA CIR      STE 103",WILLIAMSBURG,VA,23188,"JAMES CITY",Profit,DAVITA,16,TRUE,9/25/07,37.337629,-76.740913,1,rooftop,500,"Sentara Cir",Ste,103,Williamsburg,VA,"York County",23188,US,"Virginia Geographic Information Network (VGIN)"
492719,5,"DAVITA KEMPSVILLE DIALYSIS","1920 CENTERVILLE TURNPIKE","VIRGINIA BEACH",VA,23464,"VIRGINIA BEACH CITY",Profit,DAVITA,17,TRUE,5/17/18,36.778915,-76.1894,1,rooftop,1920,"Centerville Tpke",,,"Virginia Beach",VA,"Virginia Beach city",23464,US,"Virginia Beach"
492538,5,"CHESAPEAKE KIDNEY CENTER","111 MEDICAL PKWY",CHESAPEAKE,VA,23320,"CHESAPEAKE CITY",Profit,"FRESENIUS MEDICAL CARE",13,TRUE,12/1/86,36.743992,-76.246278,1,rooftop,111,"Medical Pkwy",,,Chesapeake,VA,"Chesapeake city",23320,US,"City of Chesapeake"
