Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
392338,4,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,PHILADELPHIA,Non-Profit,INDEPENDENT,10,TRUE,9/1/77
392592,4,FRESENIUS KIDNEY CARE - SHADYSIDE,4925 BAUM BOULEVARD,PITTSBURGH,PA,15213,ALLEGHENY,Profit,FRESENIUS MEDICAL CARE,20,TRUE,5/12/94
392664,4,FRESENIUS KIDNEY CARE - OLNEY,2154-58 STENTON AVENUE,PHILADELPHIA,PA,19138,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/23/00
392719,4,DAVITA LINCOLN WAY DIALYSIS,"1303 LINCOLN WAY, SUITE A",WHITE OAK,PA,15131,ALLEGHENY,Profit,DAVITA,14,TRUE,9/28/05
392740,4,DCI HASTINGS,"264 HAIDA AVENUE, SUITE D",HASTINGS,PA,16646,CAMBRIA,Non-Profit,"DIALYSIS CLINIC, INC.",8,TRUE,8/29/07
392600,4,DAVITA DELAWARE VALLEY DIALYSIS CENTER,102 DAVITA DRIVE,MILFORD,PA,18337,PIKE,Profit,DAVITA,16,TRUE,7/28/95
392535,4,DCI NEW KENSINGTON,722 FOURTH AVENUE,NEW KENSINGTON,PA,15068,WESTMORELAND,Non-Profit,"DIALYSIS CLINIC, INC.",20,TRUE,12/20/82
392830,4,FRESENIUS KIDNEY CARE - FOGELSVILLE,"7310 TILGHMAN STREET, SUITE 100",ALLENTOWN,PA,18106,LEHIGH,Profit,FRESENIUS MEDICAL CARE,13,TRUE,7/27/15
392634,4,FRESENIUS KIDNEY CARE - CUMBERLAND COUNTY,254 EAST HIGH STREET,CARLISLE,PA,17013,CUMBERLAND,Profit,FRESENIUS MEDICAL CARE,16,TRUE,3/20/98
392657,4,DCI PARKS BEND,1143 INDUSTRIAL PARK ROAD,VANDERGRIFT,PA,15690,WESTMORELAND,Non-Profit,"DIALYSIS CLINIC, INC.",19,TRUE,8/5/99
392753,4,DAVITA SOUTH BROAD STREET DIALYSIS,1172-74 S. BROAD STREET,PHILADELPHIA,PA,19146,PHILADELPHIA,Profit,DAVITA,24,TRUE,2/11/09
392530,4,FRESENIUS KIDNEY CARE - TEMPLE DIALYSIS GERMANTOWN,"3401 FOX STREET, SUITE C",PHILADELPHIA,PA,19129,PHILADELPHIA,Non-Profit,FRESENIUS MEDICAL CARE,32,TRUE,5/11/81
392578,4,FRESENIUS KIDNEY CARE - ELLWOOD CITY,1407 WOODSIDE AVENUE,ELLWOOD CITY,PA,16117,LAWRENCE,Profit,FRESENIUS MEDICAL CARE,9,TRUE,5/10/93
392855,4,DAVITA ELLWOOD CITY DIALYSIS,807 LAWRENCE AVENUE,ELLWOOD CITY,PA,16117,LAWRENCE,Profit,DAVITA,5,TRUE,4/6/17
392695,4,DCI HILLPOINTE,131 HILLPOINTE DRIVE,CANONSBURG,PA,15317,WASHINGTON,Non-Profit,"DIALYSIS CLINIC, INC.",23,TRUE,5/15/02
392843,4,"BIO MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",603 WILLIAM STREET,TOWANDA,PA,18848,BRADFORD,Non-Profit,FRESENIUS MEDICAL CARE,9,TRUE,12/1/15
392547,4,FRESENIUS KIDNEY CARE STROUDSBURG,55 NORTH 3RD STREET,STROUDSBURG,PA,18360,MONROE,Profit,FRESENIUS MEDICAL CARE,14,TRUE,7/31/86
392677,4,BUTLER COUNTY DIALYSIS CENTER,111 WOODY DRIVE,BUTLER,PA,16001,BUTLER,Profit,AMERICAN RENAL ASSOCIATES,21,TRUE,12/13/00
392792,4,DAVITA GRANT ONE DIALYSIS,"9475 ROOSEVELT BOULEVARD, SUITE 9",PHILADELPHIA,PA,19114,PHILADELPHIA,Profit,DAVITA,17,TRUE,2/20/13
392875,4,DAVITA NAPOLEON PLACE DIALYSIS,420 NAPOLEON PLACE,JOHNSTOWN,PA,15901,CAMBRIA,Profit,DAVITA,12,TRUE,5/21/18
392735,4,BRISTOL DIALYSIS LLC,1900 FROST ROAD,BRISTOL,PA,19007,BUCKS,Profit,AMERICAN RENAL ASSOCIATES,20,TRUE,1/3/07
392893,4,BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA INC,291 WILMINGTON WEST CHESTER PIKE,CHADDS FORD,PA,19317,DELAWARE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,11/27/19
392616,4,DAVITA NEWTOWN DIALYSIS CENTER,60 BLACKSMITH ROAD,NEWTOWN,PA,18940,BUCKS,Profit,DAVITA,18,TRUE,6/1/96
392569,4,FRESENIUS KIDNEY CARE - PARKVIEW,"4453 CASTOR AVENUE, SUITE A",PHILADELPHIA,PA,19124,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,29,TRUE,3/13/92
392512,4,FRESENIUS KIDNEY CARE - WILKES BARRE,"307 LAIRD STREET, SUITE 1",WILKES BARRE,PA,18702,LUZERNE,Profit,FRESENIUS MEDICAL CARE,33,TRUE,9/1/77
392715,4,NEW CASTLE DIALYSIS CENTER,"100 SOUTH JEFFERSON STREET, SUITE 187",NEW CASTLE,PA,16101,LAWRENCE,Profit,AMERICAN RENAL ASSOCIATES,16,TRUE,11/3/04
392887,4,DAVITA DUKE ST DIALYSIS,"901 E. MAIN STREET, SUITE 12",PALMYRA,PA,17078,LEBANON,Profit,DAVITA,12,TRUE,4/24/19
392539,4,FRESENIUS KIDNEY CARE - WYNNEWOOD,"LANKENAU HOSPITAL MOB - EAST, GROUND FLR",WYNNEWOOD,PA,19096,MONTGOMERY,Profit,FRESENIUS MEDICAL CARE,31,TRUE,11/17/83
392818,4,DAVITA ST LUKE'S ALLENTOWN DIALYSIS,"1901 HAMILTON ST., SUITE 100",ALLENTOWN,PA,18104,LEHIGH,Profit,DAVITA,4,TRUE,9/1/13
392647,4,FRESENIUS KIDNEY CARE - STATE COLLEGE,"3901 SOUTH ATHERTON STREET, SUITE 7",STATE COLLEGE,PA,16801,CENTRE,Profit,FRESENIUS MEDICAL CARE,13,TRUE,2/1/98
392707,4,U.S. RENAL CARE - POTTSTOWN,"5 SOUTH SUNNYBROOK ROAD, SUITE 500",POTTSTOWN,PA,19464,MONTGOMERY,Profit,"US RENAL CARE, INC.",25,TRUE,3/31/04
392582,4,DAVITA HONESDALE DIALYSIS CENTER,STOURSBRIDGE MALL,HONESDALE,PA,18431,WAYNE,Profit,DAVITA,12,TRUE,10/1/93
392835,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","5201 OLD YORK ROAD, UNIT 2",PHILADELPHIA,PA,19141,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,12,TRUE,11/4/15
392714,4,FRESENIUS KIDNEY CARE - NAZARETH,2601 HOLME AVENUE,PHILADELPHIA,PA,19152,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,17,TRUE,10/14/04
392747,4,FRESENIUS KIDNEY CARE - NORTH PHILIPSBURG,1031 NORTH FRONT STREET,PHILIPSBURG,PA,16866,CENTRE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,9/13/16
392522,4,DAVITA THORNDALE DIALYSIS,3243 LINCOLN HIGHWAY,THORNDALE,PA,19372,CHESTER,Profit,DAVITA,24,TRUE,9/5/79
392689,4,FRESENIUS KIDNEY CARE - BERWICK,301 MARKET STREET,BERWICK,PA,18603,COLUMBIA,Profit,FRESENIUS MEDICAL CARE,13,TRUE,11/19/01
392798,4,DAVITA PENN HILLS DIALYSIS,202 RODI ROAD,PITTSBURGH,PA,15235,ALLEGHENY,Profit,DAVITA,25,TRUE,10/26/12
392562,4,FRESENIUS KIDNEY CARE - LIMERICK,420 WEST LINFIELD TRAPPE ROAD,LIMERICK,PA,19468,MONTGOMERY,Profit,FRESENIUS MEDICAL CARE,20,TRUE,10/3/89
392780,4,DCI AT CHESTNUT RIDGE,"25 COLONY BOULEVARD, SUITE 112",BLAIRSVILLE,PA,15717,INDIANA,Non-Profit,"DIALYSIS CLINIC, INC.",8,TRUE,11/21/11
392888,4,DAVITA CEDAR GROVE DIALYSIS,4952 PARKSIDE AVENUE,PHILADELPHIA,PA,19131,PHILADELPHIA,Profit,DAVITA,25,TRUE,7/19/19
392517,4,FRESENIUS KIDNEY CARE - EASTON,3501 NORTHWOOD AVENUE,EASTON,PA,18045,NORTHAMPTON,Profit,FRESENIUS MEDICAL CARE,30,TRUE,8/31/77
392684,4,WILLIAMSPORT DIALYSIS CENTER,"1660 SYCAMORE ROAD, SUITE B",MONTOURSVILLE,PA,17754,LYCOMING,Profit,NORTH CENTRAL PENNSYLVANIA DIALYSIS CLI,25,TRUE,4/19/01
392871,4,DAVITA NORTH WALES DIALYSIS,1551 S. VALLEY FORGE ROAD,LANSDALE,PA,19446,MONTGOMERY,Profit,DAVITA,13,TRUE,3/23/18
392543,4,DAVITA ERIE DIALYSIS,"350 EAST BAYFRONT PARKWAY, SUITE A",ERIE,PA,16507,ERIE,Profit,DAVITA,30,TRUE,7/11/84
392640,4,FRESENIUS KIDNEY CARE - MONTGOMERY EAST,1350 POWELL STREET,NORRISTOWN,PA,19401,MONTGOMERY,Profit,FRESENIUS MEDICAL CARE,24,TRUE,7/7/98
392823,4,"THE KIDNEY CENTER OF SOUTH PHILADELPHIA, LLC","1930 SOUTH BROAD STREET, UNIT 7",PHILADELPHIA,PA,19145,PHILADELPHIA,Profit,AMERICAN RENAL ASSOCIATES,21,TRUE,7/10/15
392752,4,DAVITA MONROEVILLE DIALYSIS,2690 MONROEVILLE BOULEVARD,MONROEVILLE,PA,15146,ALLEGHENY,Profit,DAVITA,22,TRUE,5/6/09
392803,4,DAVITA SUBURBAN CAMPUS DIALYSIS,"2100 HARRISBURG PIKE, SUITE 390",LANCASTER,PA,17604,LANCASTER,Profit,DAVITA,30,TRUE,10/1/12
392725,4,DAVITA TUNKHANNOCK DIALYSIS,5950 SR 6,TUNKHANNOCK,PA,18657,WYOMING,Profit,DAVITA,12,TRUE,5/1/05
392557,4,DAVITA LEBANON COUNTY DIALYSIS,440 OAK STREET,LEBANON,PA,17042,LEBANON,Profit,DAVITA,16,TRUE,1/31/89
392863,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC",1005 HARVARD AVENUE,BETHLEHEM,PA,18015,NORTHAMPTON,Profit,FRESENIUS MEDICAL CARE,17,TRUE,10/16/17
392852,4,DAVITA NEW KENSINGTON DIALYSIS,1 KENSINGTON SQUARE B,NEW KENSINGTON,PA,15068,WESTMORELAND,Profit,DAVITA,8,TRUE,12/28/16
392771,4,DAVITA FRANKLIN COMMONS DIALYSIS,"720 JOHNSVILLE BOULEVARD, SUITE 800",WARMINSTER,PA,18974,BUCKS,Profit,DAVITA,16,TRUE,4/21/10
392601,4,DAVITA MEMPHIS STREET RENAL CENTER,3310-24 MEMPHIS STREET,PHILADELPHIA,PA,19134,PHILADELPHIA,Profit,DAVITA,18,TRUE,8/30/95
392354,4,CHILDREN'S HOSPITAL OF PHILADELPHIA,3401 CIVIC CENTER BLVD.,PHILADELPHIA,PA,19104,PHILADELPHIA,Non-Profit,INDEPENDENT,9,TRUE,4/8/93
392335,4,M.S. HERSHEY MEDICAL CENTER,"M.C. HU23, UPC II SUITE 1400",HERSHEY,PA,17033,DAUPHIN,Non-Profit,INDEPENDENT,13,TRUE,12/16/80
392785,4,DAVITA MANHEIM PIKE DIALYSIS,1650 MANHEIM PIKE,LANCASTER,PA,17601,LANCASTER,Profit,DAVITA,22,TRUE,11/6/12
392884,4,FRESENIUS KIDNEY CARE - SCHNECKSVILLE,4909 ROUTE 873,SCHNECKSVILLE,PA,18078,LEHIGH,Profit,FRESENIUS MEDICAL CARE,17,TRUE,3/27/19
392670,4,FRESENIUS KIDNEY CARE - NANTICOKE,450 WEST MAIN STREET,NANTICOKE,PA,18634,LUZERNE,Profit,FRESENIUS MEDICAL CARE,13,TRUE,6/2/00
392629,4,FRESENIUS KIDNEY CARE - CAMBRIA,2850 NORTH 21ST STREET,PHILADELPHIA,PA,19132,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,16,TRUE,8/5/97
392732,4,LIBERTY DIALYSIS - FRIENDSHIP RIDGE,246 FRIENDSHIP CIRCLE,BEAVER,PA,15009,BEAVER,Profit,FRESENIUS MEDICAL CARE,6,TRUE,7/28/06
392663,4,FRESENIUS KIDNEY CARE - GRADUATE,"1740 SOUTH STREET, SUITE 100",PHILADELPHIA,PA,19146,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/14/00
393518,4,GMC OUTPATIENT DIALYSIS UNIT - JUSTIN DRIVE,100 JUSTIN DRIVE,DANVILLE,PA,17822,MONTOUR,Non-Profit,INDEPENDENT,21,TRUE,3/2/10
392531,4,DAVITA FRANKLIN DIALYSIS CENTER,150 SOUTH INDEPENDENCE WEST,PHILADELPHIA,PA,19106,PHILADELPHIA,Profit,DAVITA,28,TRUE,9/1/81
392604,4,DAVITA ELIZABETHTOWN DIALYSIS,844 NORTH HANOVER STREET,ELIZABETHTOWN,PA,17022,LANCASTER,Profit,DAVITA,12,TRUE,11/6/95
392692,4,DAVITA OAK SPRINGS DIALYSIS,764 LOCUST AVENUE,WASHINGTON,PA,15301,WASHINGTON,Profit,DAVITA,13,TRUE,12/17/01
392698,4,"DCI RENAL SERVICES OF PITTSBURGH, LLC - FIVE POINTS",2534 MONROEVILLE BOULEVARD,MONROEVILLE,PA,15146,ALLEGHENY,Profit,"DIALYSIS CLINIC, INC.",18,TRUE,4/30/03
392766,4,DAVITA COTTMAN KIDNEY CENTER,7198 CASTOR AVENUE,PHILADELPHIA,PA,19149,PHILADELPHIA,Profit,DAVITA,24,TRUE,9/27/10
392506,4,FRESENIUS KIDNEY CARE - ABINGTON,1036 EASTON ROAD,WILLOW GROVE,PA,19090,MONTGOMERY,Profit,FRESENIUS MEDICAL CARE,24,TRUE,9/1/77
392672,4,FRESENIUS KIDNEY CARE - CAPITAL AREA,"1300 LINGLESTOWN ROAD, 1ST FLOOR",HARRISBURG,PA,17110,DAUPHIN,Profit,FRESENIUS MEDICAL CARE,21,TRUE,9/27/00
392736,4,LANGHORNE DIALYSIS CENTER,880 TOWN CENTER DRIVE,LANGHORNE,PA,19047,BUCKS,Profit,AMERICAN RENAL ASSOCIATES,27,TRUE,3/9/07
392734,4,FRESENIUS KIDNEY CARE - MURRYSVILLE,20 WESCO LANE,EXPORT,PA,15632,WESTMORELAND,Profit,FRESENIUS MEDICAL CARE,13,TRUE,12/11/06
392894,4,DEDHAM DIALYSIS LLC,991 PARK AVENUE,MEADVILLE,PA,16335,CRAWFORD,Profit,DAVITA,12,TRUE,11/22/19
392573,4,DAVITA JEFFERSON DIALYSIS,14 CLAIRTON BOULEVARD,PITTSBURGH,PA,15236,ALLEGHENY,Profit,DAVITA,17,TRUE,9/28/92
392534,4,DAVITA WEST SHORE DIALYSIS,"550 NORTH 12TH ST., SUITE 110",LEMOYNE,PA,17043,CUMBERLAND,Profit,DAVITA,12,TRUE,10/4/82
392635,4,DAVITA WYNCOTE DIALYSIS,CEDARBROOK PLAZA,WYNCOTE,PA,19095,MONTGOMERY,Profit,DAVITA,24,TRUE,3/25/98
392839,4,DAVITA HANOVER DIALYSIS,"1155 CARLISLE STREET, SUITE 610",HANOVER,PA,17331,YORK,Profit,DAVITA,19,TRUE,9/1/15
392658,4,FRESENIUS KIDNEY CARE  - MOUNT AIRY,"10 EAST MORELAND AVENUE, SUITE 300",PHILADELPHIA,PA,19118,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,39,TRUE,12/16/99
392576,4,FRESENIUS KIDNEY CARE - CLAIRTON,SOUTH HILLS MEDICAL BUILDING,CLAIRTON,PA,15025,ALLEGHENY,Profit,FRESENIUS MEDICAL CARE,13,TRUE,1/11/93
392649,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",709 SOUTH CHESTER ROAD,SWARTHMORE,PA,19081,DELAWARE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,2/2/99
392763,4,"NCPDC - LEWISBURG, LLC",135 JPM ROAD,LEWISBURG,PA,17837,UNION,Profit,INDEPENDENT,15,TRUE,9/17/10
392622,4,DCI OF BEAVER FALLS / CHIPPEWA,2562 CONSTITUTION BOULEVARD,BEAVER FALLS,PA,15010,BEAVER,Non-Profit,"DIALYSIS CLINIC, INC.",16,TRUE,5/20/97
392720,4,LIBERTY DIALYSIS - HOPEWELL,400 CORPORATION DRIVE,ALIQUIPPA,PA,15001,BEAVER,Profit,FRESENIUS MEDICAL CARE,22,TRUE,10/21/05
392797,4,DAVITA PAXTON DIALYSIS,"479 PORT VIEW DRIVE, SUITE B21",HARRISBURG,PA,17111,DAUPHIN,Profit,DAVITA,16,TRUE,10/25/12
392844,4,"BIO MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","1 GUTHRIE SQUARE, 8TH FLOOR",SAYRE,PA,18840,BRADFORD,Non-Profit,FRESENIUS MEDICAL CARE,14,TRUE,4/4/78
392861,4,DAVITA POINT BREEZE DIALYSIS,"2500 WHARTON STREET, SUITE A",PHILADELPHIA,PA,19146,PHILADELPHIA,Profit,DAVITA,16,TRUE,9/13/17
392808,4,DAVITA BETHEL PARK DIALYSIS,6000 ALICIA DRIVE,BETHEL PARK,PA,15102,ALLEGHENY,Profit,DAVITA,4,TRUE,12/2/14
392702,4,DAVITA PDI - WALNUT TOWER,834 WALNUT STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,Profit,DAVITA,18,TRUE,7/31/02
392790,4,"U.S. RENAL CARE - CENTRAL YORK, LLC","1920 QUEENSWOOD ROAD, SUITE 100",YORK,PA,17403,YORK,Profit,"US RENAL CARE, INC.",13,TRUE,8/1/12
392866,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","325 W. FREEDOM AVENUE, SUITE 110",BURNHAM,PA,17009,MIFFLIN,Profit,FRESENIUS MEDICAL CARE,13,TRUE,11/27/17
392511,4,FRESENIUS KIDNEY CARE - BETHLEHEM,"2014 CITY LINE ROAD, SUITE 102",BETHLEHEM,PA,18017,NORTHAMPTON,Profit,FRESENIUS MEDICAL CARE,25,TRUE,7/1/77
392741,4,FRESENIUS KIDNEY CARE - CHAMBERSBURG,"22 ST. PAUL DRIVE, SUITE 104",CHAMBERSBURG,PA,17201,FRANKLIN,Profit,FRESENIUS MEDICAL CARE,20,TRUE,10/19/07
392678,4,LOCK HAVEN DIALYSIS CENTER,257 SOUTH HANNA STREET,LOCK HAVEN,PA,17745,CLINTON,Profit,NORTH CENTRAL PENNSYLVANIA DIALYSIS CLI,12,TRUE,2/19/01
392876,4,"NORTHEAST PHILADELPHIA DIALYSIS CENTER, LLC","9815 ROOSEVELT BLVD., SUITE 1A",PHILADELPHIA,PA,19114,PHILADELPHIA,Profit,AMERICAN RENAL ASSOCIATES,17,TRUE,6/1/18
392548,4,DCI PHILADELPHIA,"3300 HENRY AVENUE, 4TH FLOOR",PHILADELPHIA,PA,19129,PHILADELPHIA,Non-Profit,"DIALYSIS CLINIC, INC.",32,TRUE,9/4/86
392729,4,DAVITA SCRANTON DIALYSIS,REAR 475 MORGAN HIGHWAY,SCRANTON,PA,18508,LACKAWANNA,Profit,DAVITA,14,TRUE,5/1/05
392755,4,FRESENIUS KIDNEY CARE - CAMP HILL,"240 GRANDVIEW AVENUE, SUITE 200",CAMP HILL,PA,17011,CUMBERLAND,Profit,FRESENIUS MEDICAL CARE,18,TRUE,3/24/09
392651,4,FRESENIUS KIDNEY CARE - DONORA,470 GALIFFA DRIVE,DONORA,PA,15033,WASHINGTON,Profit,FRESENIUS MEDICAL CARE,13,TRUE,5/12/99
392856,4,"FRESENIUS KIDNEY CARE READING, LLC","1001 REED AVENUE, SUITE 410",WYOMISSING,PA,19610,BERKS,Profit,FRESENIUS MEDICAL CARE,11,TRUE,3/13/17
392716,4,FKC LIBERTY DIALYSIS - WASHINGTON,90 WEST CHESTNUT STREET,WASHINGTON,PA,15301,WASHINGTON,Profit,FRESENIUS MEDICAL CARE,24,TRUE,7/6/05
392586,4,"DCI RENAL SERVICES OF PITTSBURGH, LLC - POINT BREEZE",7620 MEADE STREET,PITTSBURGH,PA,15221,ALLEGHENY,Profit,"DIALYSIS CLINIC, INC.",22,TRUE,10/20/91
392834,4,DAVITA QUENTIN CIRCLE DIALYSIS,966 ISABEL DRIVE,LEBANON,PA,17042,LEBANON,Profit,DAVITA,8,TRUE,12/3/15
392598,4,DAVITA LEWISTOWN DIALYSIS CENTER,611 ELECTRIC AVENUE,LEWISTOWN,PA,17044,MIFFLIN,Profit,DAVITA,23,TRUE,5/9/95
392617,4,FRESENIUS KIDNEY CARE - SELLERSVILLE DIALYSIS,1105 BETHLEHEM PIKE,SELLERSVILLE,PA,18960,BUCKS,Profit,FRESENIUS MEDICAL CARE,20,TRUE,12/19/96
392594,4,FRESENIUS KIDNEY CARE - HARRISBURG,4343 UNION DEPOSIT ROAD,HARRISBURG,PA,17111,DAUPHIN,Profit,FRESENIUS MEDICAL CARE,16,TRUE,11/18/94
392516,4,FRESENIUS KIDNEY CARE - ROXBOROUGH DIALYSIS,5003 UMBRIA STREET,PHILADELPHIA,PA,19128,PHILADELPHIA,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/1/77
392870,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",7535 HUNTINGDON PLAZA,HUNTINGDON,PA,16652,HUNTINGDON,Profit,FRESENIUS MEDICAL CARE,13,TRUE,2/28/18
392851,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.",345 NEWBERRY PARKWAY,ETTERS,PA,17319,YORK,Profit,FRESENIUS MEDICAL CARE,17,TRUE,12/2/16
392731,4,U.S. RENAL CARE - YORK,1975 KENNETH ROAD,YORK,PA,17408,YORK,Profit,"US RENAL CARE, INC.",24,TRUE,7/12/06
392872,4,"BIO-MEDICAL APPLICATIONS OF PENNSYLVANIA, INC.","785 STARR STREET, SUITE 116",PHOENIXVILLE,PA,19460,CHESTER,Profit,FRESENIUS MEDICAL CARE,1,TRUE,4/18/18
392662,4,DAVITA HOMESTEAD DIALYSIS,207 WEST 7TH AVENUE,WEST HOMESTEAD,PA,15120,ALLEGHENY,Profit,DAVITA,16,TRUE,2/16/00
392327,4,UPMC PRESBYTERIAN - RENAL UNIT,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALLEGHENY,Non-Profit,UPMC HEALTH SYSTEM,12,TRUE,6/3/04
392544,4,FRESENIUS KIDNEY CARE - SOUTH HILLS,4651 LIBRARY ROAD,BETHEL PARK,PA,15102,ALLEGHENY,Profit,FRESENIUS MEDICAL CARE,18,TRUE,9/19/84
392724,4,DAVITA CHILDS DIALYSIS,101 MAIN STREET,CHILDS,PA,18407,LACKAWANNA,Profit,DAVITA,8,TRUE,5/1/05
392786,4,U.S. RENAL CARE - ALTOONA,118 E. CHESTNUT AVENUE,ALTOONA,PA,16601,BLAIR,Profit,"US RENAL CARE, INC.",19,TRUE,5/19/11
392556,4,DAVITA SOUTH PHILADELPHIA DIALYSIS CENTER,109 DICKINSON STREET,PHILADELPHIA,PA,19147,PHILADELPHIA,Profit,DAVITA,20,TRUE,12/19/88
392638,4,FRESENIUS KIDNEY CARE - SLATEBELT,525 EAST WEST STREET,WIND GAP,PA,18091,NORTHAMPTON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/17/98
392817,4,DAVITA ST LUKE'S BETHLEHEM DIALYSIS,1425 8TH AVENUE,BETHLEHEM,PA,18018,LEHIGH,Profit,DAVITA,36,TRUE,9/1/13
392779,4,DAVITA THORN RUN DIALYSIS,"1136 THORN RUN ROAD, SUITE J1",MOON TOWNSHIP,PA,15108,ALLEGHENY,Profit,DAVITA,15,TRUE,9/1/10
392612,4,"USRC BEDFORD, LLC",141 MEMORIAL DRIVE,EVERETT,PA,15537,BEDFORD,Profit,"US RENAL CARE, INC.",11,TRUE,3/15/96
392587,4,READING DIALYSIS CENTER,965 BERKSHIRE BOULEVARD,READING,PA,19610,BERKS,Profit,DREILING MEDICAL MANAGEMENT,30,TRUE,10/29/93
392669,4,FRESENIUS KIDNEY CARE - SHALER,880 BUTLER STREET,PITTSBURGH,PA,15223,ALLEGHENY,Profit,FRESENIUS MEDICAL CARE,16,TRUE,5/31/00
392883,4,DAVITA ROOSEVELT AVENUE DIALYSIS,"1695 ROOSEVELT AVE., SUITE A",YORK,PA,17408,YORK,Profit,DAVITA,12,TRUE,4/23/19
392770,4,FRESENIUS KIDNEY CARE - HARSTON HALL,350 HAWS LANE,FLOURTOWN,PA,19031,MONTGOMERY,Profit,FRESENIUS MEDICAL CARE,9,TRUE,7/31/09
392521,4,DAVITA PHILADELPHIA 42ND STREET DIALYSIS,4126 WALNUT STREET,PHILADELPHIA,PA,19104,PHILADELPHIA,Profit,DAVITA,36,TRUE,6/30/79
392751,4,DAVITA BLOOMFIELD-PITTSBURGH DIALYSIS,"5171 LIBERTY AVENUE, SUITE C",PITTSBURGH,PA,15224,ALLEGHENY,Profit,DAVITA,24,TRUE,11/17/08
392523,4,DAVITA BRADFORD DIALYSIS,665 EAST MAIN STREET,BRADFORD,PA,16701,MCKEAN,Profit,DAVITA,13,TRUE,11/21/79
392538,4,DAVITA PHILADELPHIA PMC DIALYSIS,3823 MARKET STREET,PHILADELPHIA,PA,19104,PHILADELPHIA,Profit,DAVITA,30,TRUE,7/1/83
392360,4,ST. CHRISTOPHER'S HOSPITAL FOR CHILDREN,160 EAST ERIE AVENUE,PHILADELPHIA,PA,19134,PHILADELPHIA,Profit,INDEPENDENT,7,TRUE,3/22/99
392824,4,DAVITA ROBINSON HT AT HOME,"5888 STEUBENVILLE PIKE, SUITE 4",MCKEES ROCKS,PA,15136,ALLEGHENY,Profit,DAVITA,5,FALSE,4/13/17
392706,4,DAVITA PDI - EPHRATA,67 WEST CHURCH STREET,STEVENS,PA,17578,LANCASTER,Profit,DAVITA,16,TRUE,7/2/03
392552,4,FRESENIUS KIDNEY CARE - NEW CASTLE,207 WEST LAUREL AVENUE,NEW CASTLE,PA,16101,LAWRENCE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/1/87
392565,4,FRESENIUS KIDNEY CARE - MON VALLEY,VISTA ONE PROFESSIONAI CENTER,CHARLEROI,PA,15022,WASHINGTON,Profit,FRESENIUS MEDICAL CARE,13,TRUE,6/12/90
392713,4,"ARA - CLARION DIALYSIS CENTER, LLC",825 EAST MAIN STREET,CLARION,PA,16214,CLARION,Profit,AMERICAN RENAL ASSOCIATES,28,TRUE,10/13/04
392631,4,DAVITA JENNERSVILLE DIALYSIS CENTER,"1011 WEST BALTIMORE PIKE, SUITE 107",WEST GROVE,PA,19390,CHESTER,Profit,DAVITA,18,TRUE,10/8/97
392889,4,ETOWAH DIALYSIS LLC,"2550 ROUTE 100, SUITE 2",MACUNGIE,PA,18062,LEHIGH,Profit,DAVITA,12,TRUE,8/14/19
392628,4,DAVITA SELINSGROVE DIALYSIS,1030 NORTH SUSQUEHANNA TRAIL,SELINSGROVE,PA,17870,SNYDER,Profit,DAVITA,13,TRUE,8/6/97
392646,4,DCI SHENANGO VALLEY,737 BROOKSHIRE DRIVE,HERMITAGE,PA,16148,MERCER,Non-Profit,"DIALYSIS CLINIC, INC.",19,TRUE,10/26/98
392804,4,DAVITA POCONO HOME TRAINING,"3361 ROUTE 611, SUITE 1",BARTONSVILLE,PA,18321,MONROE,Profit,DAVITA,4,FALSE,3/14/13
