Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
142644,10,MAPLE AVENUE KIDNEY CENTER,"610 S MAPLE AVENUE, SUITE 4100",OAK PARK,IL,60304,COOK,Profit,INDEPENDENT,18,TRUE,12/12/03
142846,10,FKC - BLOOMINGTON HOME,"3901 GENERAL ELECTRIC ROAD, SUITE 1",BLOOMINGTON,IL,61704,MCLEAN,Profit,FRESENIUS MEDICAL CARE,1,FALSE,3/7/19
142740,10,DAVITA MORRIS DIALYSIS,1551 CREEK DRIVE,MORRIS,IL,60450,GRUNDY,Profit,DAVITA,9,TRUE,11/27/12
142738,10,USRC - STREAMWOOD DIALYSIS,149 IRVING PARK,STREAMWOOD,IL,60107,COOK,Profit,"US RENAL CARE, INC.",13,TRUE,9/24/12
142839,10,FKC - BELLEVILLE,6525 W MAIN STREET,BELLEVILLE,IL,62223,SAINT CLAIR,Profit,FRESENIUS MEDICAL CARE,12,TRUE,4/11/18
142841,10,FMC - ZION,1920 SHERIDAN ROAD,ZION,IL,60099,LAKE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/6/18
142613,10,FMC - PEORIA NORTH,10405 N. JULIET COURT,PEORIA,IL,61615,PEORIA,Profit,FRESENIUS MEDICAL CARE,21,TRUE,3/19/01
142796,10,RENAL CARE PROVIDERS LLC,2038 W. 95TH STREET,CHICAGO,IL,60643,COOK,Profit,INDEPENDENT,0,FALSE,5/25/16
142818,10,DAVITA O'FALLON DIALYSIS,"1941 FRANK SCOTT PARKWAY EAST, SUITE B",SHILOH,IL,62269,SAINT CLAIR,Profit,DAVITA,12,TRUE,8/16/17
142801,10,"HOME DIALYSIS SERVICES FRANKFORT, LLC",7777 W LINCOLN HIGHWAY,FRANKFORT,IL,60423,WILL,Profit,INDEPENDENT,0,FALSE,9/30/16
142514,10,FMC - CARBONDALE,1425 E. MAIN ST.,CARBONDALE,IL,62901,JACKSON,Profit,FRESENIUS MEDICAL CARE,22,TRUE,3/1/76
142302,10,MT SINAI HOSP MED CTR RENAL UNIT,1500 S. CALIFORNIA AVE.,CHICAGO,IL,60608,COOK,Non-Profit,INDEPENDENT,11,TRUE,1/1/90
142549,10,FMC - GURNEE,"50 TOWER CT , STE B",GURNEE,IL,60031,LAKE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/1/88
142860,10,DAVITA BRIGHTON PARK DIALYSIS,4737 S. CALIFORNIA AVE.,CHICAGO,IL,60632,COOK,Profit,DAVITA,16,TRUE,7/17/19
142861,10,DIALYSIS CARE CENTER - ELGIN,995 NORTH RANDALL ROAD,ELGIN,IL,60123,KANE,Profit,INDEPENDENT,14,TRUE,8/30/19
142639,10,DAVITA SYCAMORE DIALYSIS,2200 GATEWAY DR,SYCAMORE,IL,60178,DEKALB,Profit,DAVITA,14,TRUE,2/1/90
142580,10,DAVITA EFFINGHAM DIALYSIS,"904 MEDICAL PARK DRIVE, SUITE 1",EFFINGHAM,IL,62401,EFFINGHAM,Profit,DAVITA,16,TRUE,1/1/98
142759,10,IROQUOIS KIDNEY CENTER,209 S FIFTH ST,WATSEKA,IL,60970,IROQUOIS,Profit,INDEPENDENT,0,FALSE,8/29/13
142674,10,DAVITA OLNEY DIALYSIS CENTER,117 N BOONE ST,OLNEY,IL,62450,RICHLAND,Profit,DAVITA,8,TRUE,6/15/01
142833,10,DAVITA CRAWFORD COUNTY HOME TRAINING,"1302 E. MAIN STREET, UNIT G",ROBINSON,IL,62454,CRAWFORD,Profit,INDEPENDENT,2,FALSE,3/14/18
142723,10,FMC - PALATINE DIALYSIS CENTER,691 EAST DUNDEE ROAD,PALATINE,IL,60074,COOK,Profit,FRESENIUS MEDICAL CARE,17,TRUE,6/9/11
142828,10,DAVITA HUNTLEY DIALYSIS,10370 HALIGUS ROAD,HUNTLEY,IL,60142,MCHENRY,Profit,DAVITA,12,TRUE,1/18/18
142782,10,FMC - HIGHLAND,1657 OLD SKOKIE ROAD,HIGHLAND PARK,IL,60035,LAKE,Profit,FRESENIUS MEDICAL CARE,20,TRUE,4/27/15
152670,9,SCHERERVILLE DIALYSIS CENTER,1534 US HIGHWAY 41,SCHERERVILLE,IN,46375,LAKE,Profit,AMERICAN RENAL ASSOCIATES,17,TRUE,9/2/16
152686,9,DAVITA UNIVERSITY DIALYSIS OF INDY,550 N. UNIVERSITY BLVD,INDIANAPOLIS,IN,46202,MARION,Profit,DAVITA,31,TRUE,6/1/17
152603,9,DAVITA FRANKLIN (IN) AT HOME,"1140 W JEFFERSON STREET, SUITE A",FRANKLIN,IN,46131,JOHNSON,Profit,DAVITA,14,TRUE,2/16/07
152647,9,DAVITA FORT WAYNE SOUTH DIALYSIS,302 E. PETTIT AVE.,FORT WAYNE,IN,46806,ALLEN,Profit,DAVITA,20,TRUE,10/12/11
152558,9,FMC - COLUMBUS BARTHOLOMEW,"2325 18TH STREET, SUITE 120",COLUMBUS,IN,47201,BARTHOLOMEW,Profit,FRESENIUS MEDICAL CARE,14,TRUE,9/1/98
152541,9,FMC - MERRILLVILLE DIALYSIS CENTER,550 WEST 84TH DRIVE,MERRILLVILLE,IN,46410,LAKE,Profit,FRESENIUS MEDICAL CARE,25,TRUE,8/30/96
152507,9,DAVITA - BATESVILLE DIALYSIS,232 STATE ROAD 129 SO.,BATESVILLE,IN,47006,RIPLEY,Profit,DAVITA,12,TRUE,8/4/87
152652,9,DAVITA PAOLI DIALYSIS,555 WEST LONGEST STREET,PAOLI,IN,47454,ORANGE,Profit,DAVITA,12,TRUE,7/8/12
152694,9,DAVITA FALL CREEK,3820 N COLLEGE AVENUE,INDIANAPOLIS,IN,46205,MARION,Profit,DAVITA,20,TRUE,10/22/18
152681,9,DAVITA FORT WAYNE NORTH DIALYSIS,415 E DUPONT ROAD,FORT WAYNE,IN,46825,ALLEN,Profit,DAVITA,13,TRUE,7/10/17
152636,9,DAVITA NORTH VERNON DIALYSIS,"2340 NORTH STATE HWY 7., STE A",NORTH VERNON,IN,47265,JENNINGS,Profit,DAVITA,10,TRUE,3/23/09
152583,9,FMC - HUNTINGTON DIALYSIS,"2859 NORTH PARK AVENUE, STE. 111 & 112",HUNTINGTON,IN,46750,HUNTINGTON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/24/02
152675,9,DIALYSIS CENTER OF PORTAGE LLC,5615 US HIGHWAY 6,PORTAGE,IN,46368,PORTER,Profit,AMERICAN RENAL ASSOCIATES,17,TRUE,11/14/16
152691,9,"FRESENIUS MEDICAL CARE INDIANA, LLC",6826 MADISON AVENUE,INDIANAPOLIS,IN,46227,MARION,Profit,FRESENIUS MEDICAL CARE,24,TRUE,1/18/18
152526,9,FMC - KOKOMO,"2350 S DIXON ROAD,  STE 450",KOKOMO,IN,46902,HOWARD,Profit,FRESENIUS MEDICAL CARE,24,TRUE,6/15/87
152607,9,DSI - NORTH MUNCIE,2705 W NORTH STREET,MUNCIE,IN,47303,DELAWARE,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),30,TRUE,6/11/79
152564,9,FMC - EAST CHICAGO DIALYSIS CENTER,4016 MAIN STREET,EAST CHICAGO,IN,46312,LAKE,Profit,FRESENIUS MEDICAL CARE,25,TRUE,2/2/00
152549,9,DAVITA COMPREHENSIVE RENAL CARE - MUNSTER,9100 CALUMET AVE.,MUNSTER,IN,46321,LAKE,Profit,DAVITA,24,TRUE,6/20/97
152503,9,FMC - OHIO VALLEY DIALYSIS CENTER,230 BELLEMEADE AVENUE,EVANSVILLE,IN,47713,VANDERBURGH,Profit,FRESENIUS MEDICAL CARE,18,TRUE,1/1/91
152664,9,DAVITA ELKHART,1401 N MICHIGAN ST,ELKHART,IN,46514,ELKHART,Profit,DAVITA,12,TRUE,9/11/14
152615,9,DAVITA GREENSBURG DIALYSIS,1531 N. COMMERCE EAST DRIVE,GREENSBURG,IN,47240,DECATUR,Profit,DAVITA,12,TRUE,11/19/07
152619,9,DAVITA CORYDON DIALYSIS CENTER,"1937 B  OLD STATE ROAD, 135 NORTH",CORYDON,IN,47112,HARRISON,Profit,DAVITA,12,TRUE,3/28/08
152591,9,FMC - TERRE HAUTE SOUTH,315 EAST SPRINGHILL DR.,TERRE HAUTE,IN,47802,VIGO,Profit,FRESENIUS MEDICAL CARE,17,TRUE,6/20/06
152577,9,FMC -  LINTON,1204 N. 1000 W.,LINTON,IN,47441,GREENE,Profit,FRESENIUS MEDICAL CARE,7,TRUE,3/29/01
152657,9,INDIANA DIALYSIS COMPANY,7840 MADISON AVE,INDIANAPOLIS,IN,46227,MARION,Profit,INDEPENDENT,14,TRUE,11/15/13
152642,9,DAVITA HOOSIER HILLS DIALYSIS,143 S. KINGSTON DRIVE,BLOOMINGTON,IN,47408,MONROE,Profit,DAVITA,12,TRUE,4/1/10
152522,9,DAVITA COMPREHENSIVE RENAL CARE - HAMMOND,222 DOUGLAS STREET,HAMMOND,IN,46320,LAKE,Profit,DAVITA,32,TRUE,7/20/92
152545,9,DAVITA BLUE RIVER VALLEY RENAL CENTER,2309 S MILLER STREET   STE 100,SHELBYVILLE,IN,46176,SHELBY,Profit,DAVITA,11,TRUE,1/10/97
152611,9,FMC - NEPHROLOGY - MARSHALL COUNTY,"2855 MILLER DRIVE,  STE 209",PLYMOUTH,IN,46563,MARSHALL,Profit,FRESENIUS MEDICAL CARE,16,TRUE,7/18/07
152553,9,FMC - MORGAN COUNTY,2084 HOSPITAL DRIVE,MARTINSVILLE,IN,46151,MORGAN,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/25/97
152703,9,FRESENIUS KIDNEY CARE NORTH ELKHART,801 W. BRISTOL STREET,ELKHART,IN,46514,ELKHART,Profit,FRESENIUS MEDICAL CARE,13,TRUE,10/9/19
152622,9,FMC - CORYDON,"1141 HOSPITAL DRIVE N.W., STE B-1",CORYDON,IN,47112,HARRISON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,5/8/08
152595,9,DSI - COFFEE CREEK DIALYSIS,"3100 VILLAGE POINT, SUITE 101",CHESTERTON,IN,46304,PORTER,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),19,TRUE,10/17/06
152517,9,FMC - CANAL DIALYSIS,1308 MINNICH ROAD,NEW HAVEN,IN,46774,ALLEN,Profit,FRESENIUS MEDICAL CARE,12,TRUE,1/1/90
152573,9,FMC - DIALYSIS SERVICES OF SALEM,102 CONNIE AVE  STE 104,SALEM,IN,47167,WASHINGTON,Profit,FRESENIUS MEDICAL CARE,8,TRUE,11/16/01
152598,9,FMC - LIBERTY DIALYSIS - CRAWFORDSVILLE,1710 LAFAYETTE ROAD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,Profit,FRESENIUS MEDICAL CARE,10,TRUE,6/26/02
152682,9,DAVITA EAGLES DIALYSIS,5301 PEARL DRIVE,EVANSVILLE,IN,47712,VANDERBURGH,Profit,INDEPENDENT,13,TRUE,9/29/17
152666,9,DAVITA SPRING STREET DIALYSIS,1601 SPRING STREET,JEFFERSONVILLE,IN,47130,CLARK,Profit,DAVITA,13,TRUE,12/22/14
152699,9,VALPARAISO DIALYSIS,2711 LEONARD DRIVE,VALPARAISO,IN,46383,PORTER,Profit,AMERICAN RENAL ASSOCIATES,12,TRUE,1/18/19
152536,9,DAVITA NORTH EVANSVILLE DIALYSIS,1151 WEST BUENA VISTA ROAD,EVANSVILLE,IN,47710,VANDERBURGH,Profit,DAVITA,24,TRUE,1/1/96
152606,9,FMC - WINCHESTER IN,"409 GREENVILLE AVENUE,  STE 500",WINCHESTER,IN,47394,RANDOLPH,Profit,FRESENIUS MEDICAL CARE,12,TRUE,1/1/02
152512,9,DAVITA MARION COUNTY DIALYSIS,3834  SOUTH EMERSON AVENUE BUILDING B,INDIANAPOLIS,IN,46203,MARION,Profit,DAVITA,24,TRUE,6/12/89
152648,9,DAVITA FORT WAYNE WEST DIALYSIS,"4916 ILLINOIS ROAD, SUITE 118",FORT WAYNE,IN,46804,ALLEN,Profit,DAVITA,14,TRUE,11/29/11
152586,9,FMC - CONNERSVILLE,"6049 INDUSTRIAL AVENUE, NORTH",CONNERSVILLE,IN,47331,FAYETTE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,9/24/03
152631,9,FMC - HOBART,1330 S. WISCONSIN STREET,HOBART,IN,46342,LAKE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,12/17/08
152567,9,FMC - SEYMOUR,200 EAST THIRD STREET,SEYMOUR,IN,47274,JACKSON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,4/3/00
152680,9,DAVITA WHITEWATER VALLEY DIALYSIS,"2302 CHESTER BLVD, SUITE B",RICHMOND,IN,47374,WAYNE,Profit,DAVITA,12,TRUE,4/4/17
152532,9,BIOMEDICAL APPLICATION OF INDIANA,4001 EAST WABASH AVENUE,TERRE HAUTE,IN,47803,VIGO,Profit,FRESENIUS MEDICAL CARE,4,FALSE,1/13/95
152579,9,FMC - BLOOMINGTON MONROE,575 SOUTH PATTERSON DRIVE,BLOOMINGTON,IN,47403,MONROE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,7/15/86
152695,9,BIO-MEDICAL APPLICATIONS OF INDIANA,5526 E. HIGHWAY 62,JEFFERSONVILLE,IN,47130,CLARK,Profit,FRESENIUS MEDICAL CARE,17,TRUE,10/31/18
152620,9,DAVITA CARMEL DIALYSIS,180 EAST CARMEL DRIVE,CARMEL,IN,46032,HAMILTON,Profit,DAVITA,12,TRUE,4/2/08
152669,9,FMC - GRIFFITH,926 N. BROAD STREET,GRIFFITH,IN,46319,LAKE,Profit,FRESENIUS MEDICAL CARE,17,TRUE,8/26/16
152658,9,DAVITA EAGLE HIGHLANDS DIALYSIS,6925 SHORE TERRACE,INDIANAPOLIS,IN,46254,MARION,Profit,DAVITA,16,TRUE,12/3/13
152635,9,US RENAL CARE LAFAYETTE DIALYSIS,915 B MEZZANINE DRIVE,LAFAYETTE,IN,47905,TIPPECANOE,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),12,TRUE,10/6/08
152565,9,FMC - PORTAGE DIALYSIS CENTER,5950 US HIGHWAY 6,PORTAGE,IN,46368,PORTER,Profit,FRESENIUS MEDICAL CARE,17,TRUE,1/1/00
152604,9,US RENAL CARE-DALEVILLE,2220 E. 59TH STREET,ANDERSON,IN,46013,MADISON,Profit,"US RENAL CARE, INC.",17,TRUE,9/14/06
152584,9,FMC- LOGANSPORT DIALYSIS,1333 SMITH ST,LOGANSPORT,IN,46947,CASS,Profit,FRESENIUS MEDICAL CARE,12,TRUE,3/28/03
152523,9,DAVITA JASPER DIALYSIS,671 3 RD AVE SUITE A,JASPER,IN,47546,DUBOIS,Profit,DAVITA,20,TRUE,8/10/92
152500,9,FMC - INDIANAPOLIS,2480 NORTH MERIDIAN STREET,INDIANAPOLIS,IN,46208,MARION,Profit,FRESENIUS MEDICAL CARE,48,TRUE,10/1/81
152643,9,FMC -  NEPHROLOGY - GOSHEN,"2257 KARISA DRIVE, SUITE 1",GOSHEN,IN,46526,ELKHART,Profit,FRESENIUS MEDICAL CARE,25,TRUE,6/8/10
152689,9,DAVITA TERRE HAUTE DIALYSIS,504 6TH AVENUE,TERRE HAUTE,IN,47807,VIGO,Profit,DAVITA,13,TRUE,2/27/18
152542,9,FMC - NEPHROLOGY  - BLACKTHORN,6201 NIMTZ PARKWAY,SOUTH BEND,IN,46628,ST JOSEPH,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/3/97
152692,9,MUNSTER DIALYSIS CENTER,"10120 CALUMET AVENUE, SUITE 102",MUNSTER,IN,46321,LAKE,Profit,AMERICAN RENAL ASSOCIATES,20,TRUE,6/1/18
152676,9,DAVITA THREE RIVERS DIALYSIS,6721 OLD TRAIL ROAD,FORT WAYNE,IN,46809,ALLEN,Profit,DAVITA,12,FALSE,11/2/16
152502,9,FMC - INDIANAPOLIS-EAST,6701 E. 21ST STREET,INDIANAPOLIS,IN,46219,MARION,Profit,FRESENIUS MEDICAL CARE,36,TRUE,8/6/86
152525,9,FMC - INDIANAPOLIS-NORTH,1225 W 86TH STREET,INDIANAPOLIS,IN,46260,MARION,Profit,FRESENIUS MEDICAL CARE,25,TRUE,2/1/93
152594,9,FMC - LAWRENCE COUNTY,3253 SHAWNEE DR S,BEDFORD,IN,47421,LAWRENCE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/1/88
152518,9,FMC - NORTHEAST INDIANA KIDNEY CENTER-WARSAW,3334 LAKE CITY HIGHWAY,WARSAW,IN,46580,KOSCIUSKO,Profit,FRESENIUS MEDICAL CARE,12,TRUE,1/12/88
152655,9,DAVITA MISHAWAKA DIALYSIS,1420 TRINITY PLACE,MISHAWAKA,IN,46545,ST JOSEPH,Profit,DAVITA,0,TRUE,5/15/13
152626,9,FMC - ELWOOD,1805 S. ANDERSON STREET,ELWOOD,IN,46036,MADISON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/20/08
152685,9,DAVITA SULLIVAN DIALYSIS,"2232 N HOSPITAL BLVD, SUITE 1",SULLIVAN,IN,47882,SULLIVAN,Profit,DAVITA,13,TRUE,1/22/18
152610,9,"FMC - LIBERTY DIALYSIS - LEBANON, LLC",2485 N. LEBANON STREET,LEBANON,IN,46052,BOONE,Profit,FRESENIUS MEDICAL CARE,9,TRUE,5/31/07
152660,9,FMC - SOUTH BEND DIALYSIS,320 SOUTH STREET,SOUTH BEND,IN,46601,ST JOSEPH,Profit,FRESENIUS MEDICAL CARE,17,TRUE,1/3/14
152702,9,"USRC MHP, LLC","2460 INTELLIPLEX DRIVE, SUITE 120",SHELBYVILLE,IN,46176,SHELBY,Profit,"US RENAL CARE, INC.",13,TRUE,8/22/19
152531,9,FMC - INDIANAPOLIS-WEST,805 BEACHWAY DRIVE  SUITE 100,INDIANAPOLIS,IN,46224,MARION,Profit,FRESENIUS MEDICAL CARE,18,TRUE,11/4/94
152572,9,US RENAL CARE-GREENWOOD RENAL CENTER,"125 AIRPORT PARKWAY, SUITE 140",GREENWOOD,IN,46143,JOHNSON,Profit,"US RENAL CARE, INC.",19,TRUE,4/1/06
152543,9,FMC - NORTH HAMMOND,5454 HOHMAN AVENUE,HAMMOND,IN,46320,LAKE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,11/20/90
152625,9,DAVITA KENDALLVILLE RENAL CENTER,602 SAWYER ROAD,KENDALLVILLE,IN,46755,NOBLE,Profit,DAVITA,20,TRUE,6/19/08
152537,9,FMC - CROWN POINT,851 W. BURRELL ST.,CROWN POINT,IN,46307,LAKE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,7/1/96
152552,9,FMC - HENDRICKS COUNTY,1594 E MAIN STREET,DANVILLE,IN,46122,HENDRICKS,Profit,FRESENIUS MEDICAL CARE,21,TRUE,8/27/97
152616,9,DAVITA INDY SOUTH DIALYSIS,"972 EMERSON PARKWAY, SUITE E",GREENWOOD,IN,46143,JOHNSON,Profit,DAVITA,12,TRUE,11/28/07
152630,9,DAVITA PORTAGE DIALYSIS,5823 US HWY 6,PORTAGE,IN,46368,PORTER,Profit,DAVITA,16,TRUE,10/14/08
152651,9,DAVITA JEFFERSONVILLE DIALYSIS,365 QUARTER MASTER COURT,JEFFERSONVILLE,IN,47130,CLARK,Profit,DAVITA,12,TRUE,1/26/12
152665,9,DAVITA MUNCIE DIALYSIS,820 E MCGALLIARD,MUNCIE,IN,47303,DELAWARE,Profit,DAVITA,12,TRUE,10/1/14
152560,9,FMC-INDIANAPOLIS MIDTOWN,3007 DR ANDREW J BROWN AVENUE,INDIANAPOLIS,IN,46205,MARION,Non-Profit,FRESENIUS MEDICAL CARE,18,TRUE,6/14/99
152698,9,DAVITA WHITING DIALYSIS,816 119TH ST.,WHITING,IN,46394,LAKE,Profit,INDEPENDENT,9,TRUE,1/15/19
152566,9,FMC - GREENFIELD,1051 NORTH STATE STREET,GREENFIELD,IN,46140,HANCOCK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,3/1/00
152511,9,DAVITA LAWRENCEBURG DIALYSIS CENTER,721 RUDOLPH WAY,GREENDALE,IN,47025,DEARBORN,Profit,DAVITA,17,TRUE,4/28/89
152605,9,FMC NEW CASTLE,101 EMERSON AVENUE,NEW CASTLE,IN,47362,HENRY,Profit,FRESENIUS MEDICAL CARE,21,TRUE,2/2/00
152599,9,DSI - DIALYSIS - LA PORTE,103 WEST 18TH STREET,LA PORTE,IN,46350,LAPORTE,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),13,TRUE,10/10/06
152621,9,FMC - FRANKLIN,"1159 WEST JEFFERSON ST., SUITE 201",FRANKLIN,IN,46131,JOHNSON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/2/08
152585,9,FMC - SHADELAND STATION,7155 SHADELAND STATION STE 130,INDIANAPOLIS,IN,46256,MARION,Profit,FRESENIUS MEDICAL CARE,24,TRUE,3/3/03
152520,9,FMC - NEPHROLOGY  - MISHAWAKA,710 PARK PLACE,MISHAWAKA,IN,46545,ST JOSEPH,Profit,FRESENIUS MEDICAL CARE,26,TRUE,1/1/94
152601,9,FMC - LIBERTY DIALYSIS - LAFAYETTE II,1020 N 18TH STREET,LAFAYETTE,IN,47904,TIPPECANOE,Profit,FRESENIUS MEDICAL CARE,32,TRUE,1/1/80
152561,9,DAVITA COMPREHENSIVE RENAL CARE - EAST CHICAGO,4320 FIR STREET SUITE 404,EAST CHICAGO,IN,46312,LAKE,Profit,DAVITA,12,TRUE,6/23/99
152628,9,DAVITA CHESTERTON DIALYSIS,"711 PLAZA DRIVE, SUITE 6",PORTER,IN,46304,PORTER,Profit,DAVITA,12,TRUE,10/3/08
152654,9,FMC - FISHERS DIALYSIS,13648 OLIVIA WAY,FISHERS,IN,46037,HAMILTON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,2/1/13
152696,9,FMC-INDIANAPOLIS NORTHEAST,9140 HARRISON PARK DRIVE,INDIANAPOLIS,IN,46216,MARION,Non-Profit,FRESENIUS MEDICAL CARE,13,TRUE,10/25/18
152659,9,DAVITA SOUTH BEND WEST DIALYSIS,5660 NIMTZ PKWY,SOUTH BEND,IN,46628,ST JOSEPH,Profit,DAVITA,12,TRUE,2/4/14
152673,9,USRC MICHIGAN CITY DIALYSIS,3727 N FRONTAGE ROAD,MICHIGAN CITY,IN,46360,LAPORTE,Profit,"US RENAL CARE, INC.",13,TRUE,9/2/16
152693,9,AMERICAN KIDNEY CENTER,419 CLIFTY DRIVE,MADISON,IN,47250,JEFFERSON,Profit,INDEPENDENT DIALYSIS FOUNDATION (IDF),16,TRUE,5/25/18
152524,9,US RENAL CARE- NW INDIANAPOLIS RENAL CENTER,6488 CORPORATE DRIVE,INDIANAPOLIS,IN,46268,MARION,Profit,"US RENAL CARE, INC.",16,TRUE,12/31/05
152640,9,FMC - WELLS COUNTY,1100 SOUTH MAIN STREET,BLUFFTON,IN,46714,WELLS,Profit,FRESENIUS MEDICAL CARE,8,TRUE,1/14/09
152596,9,DAVITA WESTVIEW DIALYSIS,3749 COMMERCIAL DR.,INDIANAPOLIS,IN,46222,MARION,Profit,DAVITA,17,TRUE,12/19/06
152688,9,DAVITA METRO POINT DIALYSIS,1218 NORTH PENNSYLVANIA STREET,INDIANAPOLIS,IN,46202,MARION,Profit,DAVITA,16,TRUE,6/20/17
152554,9,FMC - FLOYD COUNTY,807 TALAINA PLACE,NEW ALBANY,IN,47150,FLOYD,Profit,FRESENIUS MEDICAL CARE,21,TRUE,5/30/98
152501,9,FMC - GARY DIALYSIS,3290 GRANT STREET,GARY,IN,46408,LAKE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,10/16/85
152650,9,DAVITA CARMEL HEALTH AND LIVING DIALYSIS,"118 MEDICAL DRIVE, SUITE 114",CARMEL,IN,46032,HAMILTON,Profit,DAVITA,6,TRUE,12/9/11
152624,9,FMC - TREE CITY DIALYSIS,999 N. MICHIGAN AVE.,GREENSBURG,IN,47240,DECATUR,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/16/08
152661,9,DAVITA INDY EAST DIALYSIS,1208 N ARLINGTON AVE,INDIANAPOLIS,IN,46219,MARION,Profit,DAVITA,16,TRUE,3/25/14
152638,9,FMC - PERU DIALYSIS,25 WEST 2ND STREET,PERU,IN,46970,MIAMI,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/6/09
152593,9,FMC - CIRCLE CITY,"1420 N. SENATE AVE., SUITE B",INDIANAPOLIS,IN,46202,MARION,Profit,FRESENIUS MEDICAL CARE,20,TRUE,7/14/06
152678,9,"NXKC INDIANAPOLIS NORTHWEST, LLC","9101 N. WESLEYAN RD, SUITE 115",INDIANAPOLIS,IN,46268,MARION,Profit,INDEPENDENT,3,FALSE,10/7/16
152530,9,FMC - NEPHROLOGY - ELKHART,700 WATERBURY PARK DRIVE,ELKHART,IN,46517,ELKHART,Profit,FRESENIUS MEDICAL CARE,24,TRUE,9/9/94
152644,9,DAVITA NEWBURGH DIALYSIS,"4311 HWY 261, SUITE A",NEWBURGH,IN,47630,WARRICK,Profit,DAVITA,16,TRUE,2/2/11
152571,9,FMC - TERRE HAUTE NORTH,351 MAIDEN LANE,TERRE HAUTE,IN,47804,VIGO,Profit,FRESENIUS MEDICAL CARE,24,TRUE,1/1/80
152627,9,DAVITA ST. JOHN DIALYSIS,10033 WICKER AVE,SAINT JOHN,IN,46373,LAKE,Profit,DAVITA,16,TRUE,10/7/08
152672,9,MERRILLVILLE NORTH DIALYSIS CENTER,6059 BROADWAY,MERRILLVILLE,IN,46410,LAKE,Profit,AMERICAN RENAL ASSOCIATES,21,TRUE,9/2/16
152684,9,DAVITA LA PORTE DIALYSIS,1406 EAST LINCOLNWAY,LA PORTE,IN,46350,LAPORTE,Profit,DAVITA,12,TRUE,3/12/18
152609,9,FMC - CARMEL,"12400 NORTH MERIDIAN ST., STE 200",CARMEL,IN,46032,HAMILTON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/1/07
152701,9,"DIALYZE DIRECT IN, LLC",13295 ILLINOIS ST.,CARMEL,IN,46032,HAMILTON,Profit,NRAA,1,FALSE,7/11/19
152551,9,FMC - SHELBYVILLE,2500 PARKWAY DR.,SHELBYVILLE,IN,46176,SHELBY,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/1/97
152510,9,FMC - DIALYSIS INSTITUTE OF ANDERSON,1815 JACKSON ST.,ANDERSON,IN,46016,MADISON,Profit,FRESENIUS MEDICAL CARE,24,TRUE,3/15/88
152515,9,FMC - NORTHEAST INDIANA KIDNEY CTR - FORT WAYNE,"7836 W. JEFFERSON BLVD.,  SUITE LL10",FORT WAYNE,IN,46804,ALLEN,Profit,FRESENIUS MEDICAL CARE,24,TRUE,1/1/79
152634,9,FMC - MUNCIE DIALYSIS,4021 WEST KILGORE AVE.,MUNCIE,IN,47304,DELAWARE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/5/09
152581,9,DAVITA MERRILLVILLE DIALYSIS,9223 TAFT STREET,MERRILLVILLE,IN,46410,LAKE,Profit,DAVITA,16,TRUE,5/15/02
152668,9,DAVITA IRISH AT HOME,4350 SOUTH IRONWOOD DR,SOUTH BEND,IN,46614,ST JOSEPH,Profit,DAVITA,20,TRUE,7/14/15
152547,9,DCI - INDIANAPOLIS,1719 WEST 10TH STREET,INDIANAPOLIS,IN,46222,MARION,Non-Profit,"DIALYSIS CLINIC, INC.",27,TRUE,6/13/97
152538,9,FMC - TRI-COUNTIES DIALYSIS CENTER,817 S 13TH ST,DECATUR,IN,46733,ADAMS,Profit,FRESENIUS MEDICAL CARE,10,TRUE,8/12/96
